Hour,Heating Load (kW)
2824,24.510053383184538
2825,26.156123135028487
2826,29.10201490829769
2827,30.520960921077734
2828,31.92361102824776
2829,34.446631570306984
2830,36.116217065237514
2831,37.84372745017786
2832,38.47210933327852
2833,39.83809053018074
2834,40.09062129406144
2835,42.401593243584195
2836,44.307443797464096
2837,46.20829823790136
2838,44.844381200979214
2839,46.04814813866012
2840,46.39886551102922
2841,45.63262715115745
2842,42.71338674482816
2843,39.46156683206992
2844,34.35914342032991
2845,32.532554228028694
2846,30.57601720750872
2847,27.614605477350857
2848,29.829471780810223
2849,30.09970315001325
2850,29.167605468609587
2851,31.705498136455237
2852,33.95779848459397
2853,36.3998055202868
2854,40.60524740286898
2855,42.380952895393364
2856,43.191990185994655
2857,44.97713385016384
2858,44.977799437419655
2859,42.66583358137354
2860,43.228786265007685
2861,43.68369086186911
2862,45.20070397268589
2863,45.475529493630916
2864,44.52279438264337
2865,44.030543727059325
2866,41.0470152773436
2867,40.25599073785587
2868,37.41920384704268
2869,32.64134608863745
2870,30.180273280246034
2871,25.64911636962416
2872,24.86575454706681
2873,23.858220972234687
2874,22.895959300223357
2875,24.42983453403044
2876,26.75375525223763
2877,30.665255322623977
2878,34.52499978495313
2879,35.831201303880995
2880,37.81072513081143
2881,40.14635805776478
2882,42.205629313742755
2883,42.762899360827774
2884,44.85372871406843
2885,44.40405070309619
2886,45.081869296428664
2887,43.013100145003364
2888,39.985630861488936
2889,35.84928723340799
2890,30.775071478014148
2891,27.506496615187235
2892,24.089513541342363
2893,20.657589457710504
2894,17.20501891558842
2895,15.090147796864532
2896,14.162980378652573
2897,11.797929490985531
2898,12.738608461417867
2899,15.35847336646529
2900,17.67633976507139
2901,26.02303731281879
2902,30.892677447933636
2903,33.572319679236486
2904,34.44023230966997
2905,36.991568229755536
2906,37.38980529047601
2907,38.066008699019946
2908,37.76608313874455
2909,38.35655197549515
2910,38.599626660837416
2911,36.32645063789281
2912,29.733859406109225
2913,25.7522687661779
2914,21.031356073038094
2915,18.13626729885836
2916,14.98990082460819
2917,10.886097871573213
2918,8.357898732087499
2919,6.552826672344814
2920,5.444197928218279
2921,4.963610924677188
2922,6.215754193622134
2923,9.375087341409722
2924,11.347209832661871
2925,18.35461747756906
2926,21.32240057708166
2927,25.486631944037914
2928,27.179408585236278
2929,29.769820786041997
2930,32.08156628074534
2931,34.665090444853014
2932,34.585460141871
2933,34.476745193266325
2934,34.501733476396744
2935,32.661577337367085
2936,27.709331773349728
2937,21.57039006391438
2938,14.730586548995994
2939,10.072814343703948
2940,5.674721861058926
2941,0.8496153993772754
2942,0.095855204817748
2943,0.095855204817748
2944,0.095855204817748
2945,0.095855204817748
2946,2.5900040635854142
2947,6.579533564138884
2948,12.260716933051553
2949,15.318883329922743
2950,17.493116189592563
2951,19.03060406788414
2952,20.854054384937715
2953,22.396793151191
2954,23.144845948209507
2955,24.06852156837749
2956,24.97732057921901
2957,25.397802140641392
2958,25.695303162935122
2959,25.949349135971502
2960,24.927845095070055
2961,23.28373733264377
2962,21.230458700137905
2963,18.9800629289546
2964,16.390811160859442
2965,13.753832549486148
2966,13.979779108097555
2967,15.401466271391284
2968,16.17941228013163
2969,16.22056511259707
2970,16.646052164652886
2971,16.954193753077906
2972,17.343920091593365
2973,18.50466037486545
2974,19.299283453044485
2975,20.401368610566077
2976,22.49865532205014
2977,22.81531516678884
2978,22.048039118874332
2979,25.532490238153077
2980,26.536596486958945
2981,26.993801526165438
2982,26.990196278708368
2983,26.30710372467171
2984,25.62239668854963
2985,24.319791248616315
2986,23.749377455432743
2987,23.46289107929556
2988,22.80641655896481
2989,23.98738916118022
2990,23.443655799281046
2991,22.7662680962094
2992,23.23208277179017
2993,22.286881165136258
2994,22.899385412675024
2995,23.674341736077402
2996,25.90979267268955
2997,27.249829928448914
2998,28.299625222361612
2999,29.327107503216116
3000,30.151281103052874
3001,30.924954846320265
3002,31.505017052913942
3003,32.64184142836797
3004,31.701543902570627
3005,31.137724316476863
3006,30.785549652976073
3007,30.259517548093008
3008,30.417268876820177
3009,29.926672963145467
3010,28.810298483327255
3011,27.61286428190573
3012,27.36152097194417
3013,24.210601252529568
3014,23.6512969947527
3015,24.12289961956319
3016,23.252435145655813
3017,22.218923898415536
3018,23.290487843085028
3019,25.078491881267055
3020,29.155141900543097
3021,32.091619550723735
3022,34.85312292896515
3023,36.82552390951187
3024,37.42145072791105
3025,39.27570580875622
3026,39.4822138051941
3027,41.27854167462236
3028,41.29741595266952
3029,42.14248752516666
3030,41.97931476215972
3031,40.17829882321458
3032,37.68466014388232
3033,34.26903215093511
3034,29.368263734805314
3035,26.670019770051784
3036,23.60739894041259
3037,21.123949001295195
3038,18.10915038215782
3039,17.434946082602437
3040,17.162863264724066
3041,16.07754000503805
3042,15.592836366969674
3043,17.545368348414655
3044,20.61970205431133
3045,23.41915999906189
3046,27.24070292185547
3047,29.4013442326263
3048,30.964382187546136
3049,35.03750876777741
3050,36.36481168742508
3051,37.37613259687986
3052,38.803754327788056
3053,39.49680637997032
3054,39.27405658934233
3055,37.90911158753068
3056,33.19707275458645
3057,27.665959714945632
3058,23.04047278921985
3059,19.42808725289941
3060,16.653086778491495
3061,13.484654505447173
3062,10.325065949196976
3063,8.935751815601552
3064,7.254808834937177
3065,6.458964132176747
3066,7.2521936271994525
3067,9.724859917052605
3068,13.48226369194375
3069,17.105416143566213
3070,20.804326407256543
3071,22.094536701973357
3072,24.17371246148603
3073,25.805318863738382
3074,27.119066740241973
3075,29.20178758041323
3076,30.976935562865314
3077,31.46950774349857
3078,30.648792470993875
3079,26.33526345308948
3080,20.74050572643993
3081,16.418636381831444
3082,8.519411864441633
3083,4.377701595047254
3084,0.4661376134105737
3085,0.095855204817748
3086,0.095855204817748
3087,0.095855204817748
3088,0.095855204817748
3089,0.095855204817748
3090,0.095855204817748
3091,0.095855204817748
3092,0.095855204817748
3093,2.661513989526624
3094,6.396283573264992
3095,9.453129570613187
3096,13.404932532921825
3097,17.166143252427876
3098,19.66040120520337
3099,22.21487917544533
3100,22.709870555505024
3101,22.36323044140515
3102,23.903627622700224
3103,20.430232908783225
3104,12.538418183881323
3105,0.095855204817748
3106,0.095855204817748
3107,0.095855204817748
3108,0.095855204817748
3109,0.095855204817748
3110,0.095855204817748
3111,0.095855204817748
3112,0.095855204817748
3113,0.095855204817748
3114,0.095855204817748
3115,0.095855204817748
3116,0.095855204817748
3117,0.095855204817748
3118,1.6840994400466103
3119,3.843877380019378
3120,5.1625218895736875
3121,6.55443372128092
3122,11.10076172674881
3123,12.261877541606019
3124,14.226712528271026
3125,16.067121056185904
3126,19.31465079015878
3127,15.682156413967032
3128,6.544330055287152
3129,0.095855204817748
3130,0.095855204817748
3131,0.095855204817748
3132,0.095855204817748
3133,0.095855204817748
3134,0.095855204817748
3135,0.095855204817748
3136,0.095855204817748
3137,0.095855204817748
3138,0.095855204817748
3139,0.095855204817748
3140,0.095855204817748
3141,0.095855204817748
3142,0.095855204817748
3143,0.095855204817748
3144,0.095855204817748
3145,2.8252131598082966
3146,6.159117729864796
3147,11.07468553240889
3148,14.026537049737726
3149,14.936725357999443
3150,17.819487392827043
3151,15.86289959431407
3152,8.692311822501086
3153,5.251423408275142
3154,0.095855204817748
3155,0.095855204817748
3156,0.095855204817748
3157,0.095855204817748
3158,0.095855204817748
3159,0.095855204817748
3160,0.095855204817748
3161,0.095855204817748
3162,0.095855204817748
3163,0.095855204817748
3164,0.095855204817748
3165,0.1679993686863284
3166,2.7716552924266815
3167,3.898964399592552
3168,7.289686484015809
3169,10.582766700724097
