Hour,Heating Load (kW)
162,22.582965363660403
163,23.208321776575833
164,23.41618975859513
165,23.64813299783828
166,24.189667432337373
167,24.118222229137853
168,23.907708083146467
169,23.757863555914934
170,23.710892561265364
171,24.147850126425585
172,23.925671241862208
173,23.394426811560734
174,22.992854461021157
175,22.7609372049382
176,22.77560828133279
177,22.95259980492719
178,23.240348244529216
179,23.513593293298857
180,23.469311238924366
181,23.43640645941978
182,23.462152541746914
183,24.3491283959937
184,23.241869859267684
185,22.24707699855694
186,21.45290586190091
187,20.522293971755953
188,18.977305000970865
189,16.9748658543274
190,14.639446071374692
191,13.242448933656847
192,12.765057303866458
193,12.932239227903462
194,14.49069676011745
195,16.23711014820047
196,17.22887441849604
197,18.185781313874124
198,18.397394814740167
199,18.259681379669743
200,18.17940661014586
201,18.30749051943219
202,17.690581910122127
203,16.51194329491011
204,15.753832498591308
205,14.960183798788307
206,14.528873021809426
207,14.327517324836764
208,14.714253359177512
209,15.469270036081342
210,16.49687372830266
211,17.713896491744002
212,18.58626174697824
213,19.95149830567979
214,21.416971084255984
215,21.84086548479481
216,22.627103763812485
217,23.817157214070473
218,24.801413467982922
219,26.218010480281265
220,26.347755501241714
221,25.51645345437704
222,25.636045060405962
223,25.891839023874635
224,26.02143979164255
225,25.737465417844014
226,25.185485706304796
227,23.92971313169456
228,23.75794835489097
229,21.601140044805852
230,20.949421702582143
231,21.899703764788505
232,21.69451621151338
233,22.069259340103873
234,21.935049495178834
235,22.59230574462282
236,23.19556349475339
237,24.041835146863527
238,24.644264548763456
239,23.830951690482646
240,24.38229489833009
241,24.295236878371632
242,25.02751903498422
243,25.413317878518473
244,25.504826035977857
245,25.60443094151495
246,26.002323265393738
247,26.592120153891987
248,26.751036290754545
249,26.767793456254285
250,25.953532908753996
251,24.74620705759466
252,22.207057488666873
253,21.669215590814687
254,23.30508840451173
255,24.302190126325247
256,26.82812485479616
257,29.094250593265254
258,31.770079803381197
259,34.730693241269876
260,36.31902672037418
261,37.60964764132018
262,40.5981359091859
263,41.946429716753656
264,43.55122168902634
265,45.80871945283818
266,47.16544882987643
267,48.44456836576848
268,48.78238066666979
269,49.15535860517828
270,49.392255510272484
271,49.713077736714695
272,49.929715341749535
273,50.10204494836602
274,50.15000764816421
275,50.16321796743504
276,50.06393823288221
277,49.96609288586118
278,49.823838079038914
279,50.36247613130671
280,50.24662397130662
281,50.14566792154678
282,50.22453638317659
283,50.39905535056153
284,50.187913636007565
285,49.99078210391979
286,49.7891115083629
287,49.75633442501471
288,50.29029139198681
289,50.99048798654981
290,51.6283654424553
291,52.252456338723476
292,52.41314078028697
293,52.55154077402504
294,52.64661497433408
295,52.81856462216676
296,53.01715272072658
297,53.00077089615665
298,52.71179080684759
299,52.31252338688222
300,51.59977201639264
301,50.81844807876375
302,50.19284624893854
303,49.48467519676689
304,49.04764025383175
305,48.78868767562005
306,48.59498357024634
307,48.64394079236567
308,48.90370928578754
309,49.28567176283003
310,49.60398074751874
311,49.82146092093552
312,49.91690607449721
313,50.28110793867406
314,50.35050271586055
315,49.93902013700266
316,49.75585879910455
317,49.61960508649791
318,49.50254954508065
319,49.50189912996709
320,49.34112361839398
321,49.05227923045436
322,48.30788317531627
323,46.42117280682001
324,44.36611014881837
325,41.644251432523966
326,39.66691118086183
327,38.84267664448574
328,37.60955166434359
329,36.99756686314058
330,37.063091590082664
331,38.18853792492492
332,38.24404496662692
333,38.70353171700593
334,38.54636638532737
335,39.17322850087392
336,39.95806543766724
337,41.61663069607686
338,42.679000491967116
339,44.556463671759566
340,45.450452992679594
341,46.031150061003515
342,46.61627025669871
343,46.48257945608175
344,46.67193313481821
345,46.863647298931234
346,45.391986838586995
347,43.923856946678875
348,41.134896620580406
349,37.519281248867166
350,35.312343777206486
351,34.143628321014944
352,33.20507917876574
353,32.93544162734721
354,33.073448006626755
355,35.00046905054133
356,36.71445321711184
357,37.78196211608981
358,39.15875759762616
359,40.48486193980404
360,41.430702396025076
361,42.58519653090437
362,43.32547763249724
363,43.232279732115686
364,44.19564523318204
365,45.43254654404446
366,45.75614334354147
367,45.89244536133003
368,45.40698528128383
369,45.39704982313542
370,43.548749979863366
371,41.51207051273982
372,38.599868784767416
373,34.187734220918664
374,31.10509142997266
375,29.330796364276715
376,28.133616503082433
377,27.872978899296754
378,28.278606338439875
379,28.90630348578185
380,29.897632403073562
381,31.065104995709774
382,32.84722242315261
383,34.242167273694356
384,35.010948720855446
385,35.90616188318204
386,36.2610280623572
387,35.27257898081476
388,33.657143468541676
389,32.238763978848446
390,31.08786588081436
391,30.049475074426336
392,29.282377883157668
393,29.010014212735516
394,28.548780447094064
395,27.11518008514684
396,26.520054374092854
397,26.338299062682637
398,26.39333962812808
399,27.154512996607085
400,27.703985963835212
401,28.18318745218958
402,28.6109548850116
403,28.381292484807513
404,27.972567141170654
405,27.933070640102645
406,27.68565559164921
407,26.903466929080732
408,26.71841232263947
409,26.380395563755037
410,25.919498357995113
411,25.759400051646946
412,25.454252111373094
413,25.067639613626366
414,25.306066304469947
415,25.295087857450405
416,25.291530552785428
417,25.238866873204163
418,25.36657065542865
419,27.21964610067675
420,28.624303029008093
421,28.934699347808582
422,28.842818768111965
423,30.03008610214618
424,29.79714329566527
425,29.250548903202073
426,29.002961147826863
427,29.44943275166867
428,29.33470121025864
429,28.964388749493995
430,28.63760745715593
431,28.362605471937282
432,27.90487786966085
433,27.456677016831783
434,26.929630101688595
435,27.11164533559113
436,26.879963355449945
437,26.878520888175725
438,26.31073965182452
439,25.590395459213948
440,24.47723943021637
441,23.476029437468895
442,22.330632381512036
443,22.4162754459999
444,22.848009917772746
445,22.54200370491191
446,22.0183368833458
447,20.15602233348691
448,19.576570271026835
449,18.967860073698006
450,19.258181328182836
451,19.43367367837855
452,21.150116301337455
453,22.295855267158675
454,23.14078146899922
455,24.47065181166999
456,24.76976656608194
457,25.056058214046306
458,25.727100151239764
459,26.115587802731905
460,26.0808253080184
461,26.099355438984823
462,25.127971156487856
463,24.804897834038588
464,24.31310134673366
465,24.947743089676006
466,24.93682049101692
467,23.39011915197877
468,21.93640935055508
469,19.481415310505163
470,18.269565318885103
471,17.46630872882909
472,16.91986510459162
473,16.897892573807955
474,17.3188893888917
475,17.255847185565457
476,17.571246825660072
477,18.194097402903843
478,19.25850108026005
479,21.37561630782184
480,22.084015342750327
481,21.659763275281364
482,21.473110411457967
483,20.882816917774512
484,21.089641375043257
485,20.633990592198103
486,20.087095689310097
487,19.44366008075897
488,18.929401308479395
489,18.177171885195982
490,17.73896952638643
491,16.83259630368713
492,16.399669163102313
493,17.016878780779752
494,17.54490256647174
495,16.706526353829062
496,16.078698160590275
497,15.856920063037467
498,16.34898425101917
499,17.055086197308892
500,17.15668860846715
501,17.68379574717286
502,17.61409443169871
503,17.698042748695656
504,17.950576800358498
505,18.169224444665677
506,18.166716928007887
507,18.483833957875564
508,18.42204833478441
509,18.131586894060394
510,18.082170980549297
511,17.816801977264056
512,17.568256043476822
513,17.845200979124673
514,17.992836331930587
515,17.396354064625886
516,16.86063948368333
517,15.500338355106214
518,14.204936864202091
519,12.701254182665126
520,12.029671819104598
521,11.541004107919507
522,11.959324573847852
523,12.709772222176223
524,13.074882889246584
525,13.431308198344905
526,13.708447205667923
527,13.497528051528151
528,13.747026877302552
529,14.604911226101073
530,14.45822314229588
531,13.927529367283519
532,13.927065735546375
533,13.889743710719399
534,14.057227363820003
535,14.066686993267632
536,14.110407901455911
537,14.408506857524124
538,14.154276593034597
539,13.275153944958728
540,12.320029533925826
541,11.238593279383982
542,10.901920047656246
543,10.661445872398243
544,11.048777952018243
545,11.624848284775478
546,12.455459315790039
547,13.845794411669262
548,14.069782864278958
549,14.518025466479415
550,15.274169342432447
551,15.74292408799156
552,16.33047434187946
553,16.971639549331215
554,17.498729368439893
555,17.7759850592456
556,18.35409382062205
557,18.32790795921071
558,18.021326059317996
559,17.92656290769143
560,17.601250214495884
561,17.460567862813388
562,17.254582515055358
563,17.126102732021728
564,16.507686639144346
565,14.9839247510161
566,13.138007169171194
567,11.682019877745029
568,10.949922499612269
569,11.026565986009466
570,11.778382060825026
571,12.662585860291786
572,13.179507652714497
573,13.775431866902663
574,13.853408246580933
575,13.974356886139947
576,14.525198186167842
577,14.611933420303801
578,14.62435914076878
579,14.484157702318667
580,14.343484218619071
581,14.614322989842574
582,14.95570595989541
583,15.193252695665613
584,15.266155258945794
585,15.589452843179025
586,15.382292885079565
587,14.852102248519508
588,14.425373016082306
589,13.286468914999164
590,12.755846288775905
591,11.080482140849265
592,11.143227926932253
593,11.310016902034207
594,11.628367198919655
595,12.196798831020258
596,12.428033204019126
597,12.615236369987663
598,12.879885401868858
599,12.804004075428209
600,13.034479467899661
601,13.263188492108009
602,13.6635202939772
603,14.205819902079034
604,14.351889148486988
605,14.617507285484447
606,14.9169782470199
607,15.05766509748639
608,15.027867638732735
609,15.247985260545443
610,14.776072732743582
611,13.855811404255716
612,13.22510577694165
613,12.244706331876985
614,11.513598814732163
615,10.931749298726647
616,11.169080052136197
617,11.804844989260545
618,12.499946384976466
619,13.723782419831835
620,14.230442254992647
621,14.429615575581218
622,14.282857631658835
623,14.163474454309913
624,13.90040319995472
625,13.79485294630096
626,13.66084217898255
627,13.127510453096981
628,12.888986732574992
629,12.739964729773584
630,12.703625243511672
631,12.742847303124023
632,12.909663464640781
633,12.97611699176454
634,12.721678454112771
635,11.987799344024673
636,10.294560160985721
637,8.49736725080584
638,8.034685527837693
639,7.730455936688734
640,7.325800517012874
641,7.289459442854904
642,7.178705474794191
643,7.12434020950054
644,6.621995674357364
645,6.537405049218934
646,6.462348339617345
647,6.330015735495606
648,6.416223174117418
649,6.592427046455921
650,6.680128618599953
651,7.23831705753679
652,7.633967946786564
653,7.401267960535007
654,7.225160940499881
655,7.161594931573101
656,7.483251323235247
657,7.991638237075535
658,7.625735012351835
659,7.276695660115919
660,6.836846470124642
661,5.887751358352675
662,6.1090191549098245
663,5.662909366804325
664,5.64624983802473
665,5.689334534493821
666,5.939945184822346
667,6.290149653661897
668,6.4168768232699005
669,6.937939270835846
670,7.287945852578203
671,7.840747774301906
672,8.237280550744961
673,8.56544118195596
674,8.683333460148965
675,9.053962557043482
676,9.480892426174615
677,10.047849326786254
678,10.542573898387156
679,10.959764478270698
680,11.333287158017681
681,11.248334663241165
682,10.310611715448559
683,9.134229837341936
684,8.010369579283406
685,6.857306724067389
686,5.521440622806414
687,5.981222674787782
688,5.670158415213369
689,5.402645845955955
690,5.5694221667037
691,5.213976019437787
692,5.066448262554175
693,4.962350276490664
694,4.572874198886528
695,4.88493798802365
696,5.181796713310106
697,6.033487696165271
698,6.823987302219781
699,7.5011052372606
700,7.842079021341063
701,8.356747987373716
702,9.071346669078963
703,9.732484117939993
704,10.066630087774803
705,9.879401233833812
706,9.784010360054186
707,8.921600179244155
708,7.73081138554289
709,6.045473214865787
710,4.548401819019737
711,5.461399485872474
712,5.069067985287348
713,4.144895027453985
714,4.875774894506514
715,5.5108937271554295
716,7.84129261336337
717,6.887193103854089
718,7.057266189396425
719,7.630382932786987
720,7.845763731323106
721,8.395352829212435
722,9.021233702707185
723,9.124862974578987
724,9.139934056660305
725,9.337828769088002
726,8.924254349104064
727,8.663260317977763
728,8.686079389218113
729,8.759976648141906
730,8.627087706239324
731,8.406030164862884
732,8.418566868220509
733,7.726992669559102
734,7.813613752160295
735,7.904725210184465
736,8.268982126175988
737,8.623345321630998
738,9.202983079712586
739,9.42748695288033
740,9.703683482854466
741,9.930322510409582
742,10.366974981020588
743,10.369635151411284
744,10.942628386537766
745,11.221720961766993
746,11.387925760382391
747,11.050458322618912
748,11.364571637519942
749,11.731547192570728
750,11.889685328809321
751,12.044942731263614
752,12.184536267353863
753,12.2728027516609
754,11.75213671979522
755,11.07998464436162
756,10.133545960102035
757,8.932591907073625
758,7.893833070271201
759,6.996748336715701
760,6.886893240799042
761,7.191157559306515
762,8.54331190626432
763,10.245291031573627
764,11.00135699626729
765,12.453647366320231
766,12.950290273406626
767,13.204354179564337
768,13.370967766988795
769,13.378084751199019
770,13.705451902044983
771,14.300080314969943
772,14.242938363764141
773,14.081160394933983
774,13.82153590882996
775,13.48800445488023
776,13.334517077970727
777,13.223677890871038
778,12.632101262518711
779,11.85176779765665
780,10.954581710293514
781,9.91522839973265
782,9.768331563021942
783,9.814412242181172
784,9.666217967023147
785,9.946811759423532
786,11.104313545149656
787,12.627066965735255
788,14.20640044262536
789,14.927351543516817
790,16.105884424319836
791,17.145397861837637
792,17.906817740947393
793,18.891896492807238
794,18.940717253696448
795,19.595939668702663
796,19.943566292322895
797,20.61555904226223
798,20.672609707412892
799,20.849079894931556
800,21.04561541764119
801,21.338506682720915
802,20.588173537175084
803,19.149936957639735
804,17.63769247611048
805,16.240144447893975
806,15.33038571940203
807,13.715493247514502
808,13.817708785989009
809,14.496172722608922
810,15.26264298940515
811,16.755291688036063
812,17.379709976601696
813,17.951291776941893
814,18.357034999461984
815,18.514761630174824
816,18.47875766984414
817,18.362113703453854
818,18.34569491363883
819,18.54594432821649
820,18.055625750610307
821,18.058538537542795
822,17.9498965497226
823,18.08151895647191
824,18.28388528830078
825,18.74875131974977
826,18.943466576847875
827,18.74724297196696
828,17.5004713722153
829,16.08925984657463
830,15.259372548652925
831,15.147402983660616
832,15.321061417426005
833,16.025006638765547
834,17.017715360974638
835,18.700453777858552
836,19.587332389419856
837,19.930045501439178
838,19.751659840933183
839,19.796855457994706
840,19.894096716631065
841,19.92317221892133
842,19.914721864303193
843,19.85672455807737
844,19.476204020173373
845,19.066492922786452
846,18.62463133941929
847,18.49301221724302
848,18.373081631990974
849,18.534462812320502
850,18.404480999627555
851,18.4810915578558
852,18.262834638824014
853,17.662791501194484
854,17.81248771760838
855,18.212941039074494
856,18.240755675446184
857,18.488373762059542
858,18.75772265449771
859,19.01113096362225
860,18.94080793859451
861,18.826601787893235
862,18.897926675892165
863,19.00581036251081
864,19.12792192332181
865,19.26345514400551
866,19.308049447834897
867,19.312353807488655
868,19.291415043764932
869,19.055993524173978
870,19.304438102124344
871,19.639030924681336
872,19.49321409221993
873,19.54880357649867
874,19.266581514394495
875,19.57568163117748
876,19.397847353031313
877,18.584402623635345
878,17.84864221974816
879,17.727683412596317
880,16.82769767134721
881,16.463889653803314
882,17.148686443974842
883,17.550310236040204
884,18.123946853091976
885,18.934933981341434
886,18.95868884918217
887,19.998886741947583
888,19.888674172481167
889,20.114908098989606
890,20.10770949918927
891,21.106525258158094
892,21.5175229813242
893,20.928245612092233
894,21.64558411388386
895,22.268625066993106
896,22.15999341594266
897,22.394290653801775
898,21.41782202478719
899,19.97001342454598
900,18.22852485370318
901,16.805402549553882
902,15.82713075827631
903,15.10178011484097
904,15.240204974730904
905,16.067426678367173
906,16.340491544902154
907,17.41076013902867
908,18.650829308532682
909,18.787912093208956
910,18.52779211368623
911,18.272912155303747
912,18.389856643844542
913,18.96133336690571
914,19.788929143999738
915,18.74107050505001
916,18.80717933817556
917,18.79168316899615
918,19.057651160301717
919,19.040405631292113
920,18.64523537703736
921,19.178652187116395
922,19.37892946739124
923,19.634299321031953
924,19.889910066858892
925,19.311220280077816
926,18.57811023210131
927,17.937249354909625
928,17.711483888571216
929,17.435653478158663
930,17.779270833980632
931,18.734168910208826
932,19.062473936581476
933,18.866258777879363
934,18.729174650279504
935,18.624420926742804
936,18.82990815145721
937,19.326621333450337
938,20.489006261491422
939,21.56276370323067
940,21.785708365394136
941,22.313043855139856
942,22.671158912310787
943,22.510139313616207
944,22.436015856910792
945,22.57097913235785
946,22.006197393809575
947,21.208050485399227
948,20.189830771298272
949,18.390459720223586
950,17.807481260662502
951,17.957819882399818
952,17.655285431085584
953,17.496138113146575
954,17.470252294111642
955,19.374985862840138
956,20.04717243343384
957,20.069175423967533
958,20.20703805211628
959,21.438299260649128
960,21.893685435734422
961,22.527192891671568
962,22.728191145292147
963,22.72603594696506
964,22.766305083698384
965,23.112452206551836
966,22.9248212416009
967,22.813536302488625
968,23.079267472954196
969,23.521101759380983
970,21.527112506079277
971,20.338018198640437
972,18.564413884230486
973,16.55830414094341
974,15.690563018591146
975,14.190704952406785
976,13.63428403675673
977,13.778241738389724
978,13.604381971865399
979,14.508710392241243
980,15.368159122924547
981,15.995152586120355
982,16.589093930473066
983,16.903029417550155
984,17.34059332421833
985,17.872932128758695
986,17.827234119668052
987,17.960109111999895
988,17.8848434658107
989,18.236370345002072
990,18.51556144073955
991,18.55475628385718
992,18.432272149042788
993,18.36517839110903
994,17.461013837495173
995,16.683937830310228
996,15.058651450403385
997,13.619292724641308
998,12.900858450887956
999,12.280328332583998
1000,11.82489950892967
1001,12.204283146725913
1002,12.572248477346216
1003,13.075801576000032
1004,13.251761396606089
1005,13.411990241406341
1006,13.8911287723119
1007,13.815442612618822
1008,14.231110670591203
1009,15.010336905286536
1010,15.69183201178834
1011,16.074162502604334
1012,16.272965599870464
1013,16.469240526905697
1014,16.713837562171893
1015,16.750168165754346
1016,16.714231394019624
1017,16.624809153176336
1018,16.243657504533388
1019,15.87031746543588
1020,15.33105493847193
1021,14.857782598344254
1022,14.779726299411223
1023,15.06997811915022
1024,14.756528603784028
1025,14.57495519170411
1026,14.774095298307927
1027,17.222272663854085
1028,17.746244735773832
1029,17.844719010791028
1030,19.363426624430012
1031,19.52767746337146
1032,19.422270816066764
1033,19.40200930242144
1034,19.637081890523312
1035,18.991346593871924
1036,18.954790256279118
1037,19.34438275999267
1038,19.794303987123953
1039,19.710891192261254
1040,19.460119821956603
1041,19.64459677166998
1042,18.881827021851983
1043,18.548240726149167
1044,17.599097571880634
1045,16.624280092679413
1046,15.882171805403132
1047,15.876947956238292
1048,15.84977434138317
1049,15.66791286003831
1050,16.3607423191084
1051,18.328850146041553
1052,19.101900239084877
1053,19.609383005817648
1054,20.16259320612184
1055,20.430671323154414
1056,21.154632969093935
1057,22.212016937749908
1058,23.67807048262079
1059,23.104620700272207
1060,23.115389501335002
1061,23.435548483874943
1062,23.245098456790323
1063,23.217824033169492
1064,23.527533716077542
1065,23.84191663771748
1066,22.403505302469306
1067,20.769694627781575
1068,18.423476171089032
1069,16.400202363700178
1070,14.539358334273722
1071,14.325743699994984
1072,14.169727838000119
1073,14.643031059493161
1074,15.329080237646009
1075,16.29936174260813
1076,17.777891781333313
1077,18.67001154679321
1078,19.66367098544132
1079,20.454042779416962
1080,21.15082288418285
1081,21.92083981210215
1082,22.662713721446075
1083,27.814208104354446
1084,29.264434634171778
1085,29.27387254365621
1086,29.35153125203124
1087,28.823197417479758
1088,28.245950058285796
1089,27.62384264550794
1090,26.675478572958415
1091,25.33162787958622
1092,24.69043248606903
1093,23.86051663676633
1094,23.123638685771862
1095,24.48339688017275
1096,23.990983933839022
1097,23.112892154168993
1098,22.57460440444416
1099,22.161062842447144
1100,22.026471825372877
1101,21.744005088132763
1102,21.67058504137565
1103,21.831476334325874
1104,22.72361283999153
1105,23.830063403586106
1106,24.74134455243782
1107,25.59586454887257
1108,27.434058868762865
1109,28.61185605586374
1110,29.502670015769823
1111,30.015687981844252
1112,30.105541545509197
1113,28.443302910481957
1114,25.467958264057234
1115,22.370863245556162
1116,19.67639992278384
1117,17.264680542290986
1118,15.107879389836645
1119,13.72829163039115
1120,13.128994476123252
1121,13.4288514231528
1122,14.306689159812452
1123,15.768617653312502
1124,17.00791571218765
1125,18.25081683069413
1126,19.501332966449375
1127,19.9200467393719
1128,20.602613647961707
1129,22.08596425677294
1130,22.858490585743358
1131,22.405183490972064
1132,22.729092946838048
1133,23.073273255414993
1134,23.107651045177683
1135,23.267382542233733
1136,23.014623514164803
1137,22.35247300498805
1138,20.181071166632673
1139,18.487912964907082
1140,16.83914246603239
1141,15.171988382390664
1142,13.747842234703404
1143,12.116022141481483
1144,11.802068235102576
1145,11.544323555951722
1146,11.699498081057584
1147,12.568502098223316
1148,14.079122492362407
1149,14.675324966677799
1150,16.210438253492025
1151,17.02716051014764
1152,18.162555448281736
1153,19.16585813445324
1154,19.812125544841006
1155,19.085430873295927
1156,18.817744281067554
1157,18.766536055175965
1158,18.582791150834137
1159,18.719783986288384
1160,18.767073498182313
1161,18.730435573823247
1162,18.811510362667864
1163,18.87864248014279
1164,19.00764948793449
1165,17.97596271050411
1166,17.101610416136232
1167,15.46253931921415
1168,14.888031542186297
1169,15.028329754453146
1170,15.090390765452181
1171,15.129515778708193
1172,15.615516812209213
1173,15.509963118532417
1174,16.447310489641453
1175,17.44905363296652
1176,18.742680178527007
1177,19.836854571308066
1178,19.672010725133326
1179,19.499176902499176
1180,19.781971129378086
1181,20.10740089955127
1182,20.666974035110073
1183,22.081527341244332
1184,21.568086167694123
1185,20.639524455407038
1186,19.362645212249365
1187,17.88425312616605
1188,16.152984003410182
1189,15.645496912818858
1190,15.55300301512108
1191,15.255643814142523
1192,15.309798494234817
1193,15.564973176044672
1194,15.620660462988099
1195,17.594403852466666
1196,19.085871759576136
1197,19.306726210118594
1198,19.700587458172997
1199,20.225383406422672
1200,20.332813907565544
1201,20.25141306466483
1202,21.113362137962262
1203,20.559893721515998
1204,19.838070479325737
1205,19.276014922424466
1206,19.37639852482229
1207,19.012440677817814
1208,19.261884068456794
1209,18.601719725500086
1210,17.927929251568788
1211,16.43678550467015
1212,15.34377628871487
1213,14.151681185864192
1214,13.169838055578047
1215,11.392433437697848
1216,10.60266951452861
1217,10.496988933452096
1218,11.150106114955841
1219,12.059168914948259
1220,13.94254765056284
1221,14.536979910661456
1222,15.034056906023304
1223,14.87770088860045
1224,15.797095885927332
1225,15.899498168218086
1226,16.311865463178016
1227,16.50430305756254
1228,16.66360267565966
1229,16.77823347822319
1230,17.006367757999914
1231,17.031810226525437
1232,17.27315075440952
1233,17.097071664802133
1234,16.413610519071735
1235,15.721691216721394
1236,14.385647633083211
1237,13.078940305650981
1238,11.833423495056357
1239,11.956717796098433
1240,12.683991554166568
1241,13.204505146354666
1242,13.190282282864613
1243,13.287124570022522
1244,13.273415320142862
1245,13.500568230283596
1246,13.947706043904244
1247,14.056413657909292
1248,13.99241756211688
1249,14.854022577399402
1250,15.193342689648908
1251,15.445858071708885
1252,15.81489027385037
1253,16.045545326411677
1254,16.137673184369117
1255,16.422827484034546
1256,16.547122019143824
1257,16.248928903667696
1258,15.338678753455172
1259,13.174386402807867
1260,11.36775062773336
1261,9.852705884787204
1262,9.268855736850227
1263,8.82872197520763
1264,7.280496595816387
1265,6.997364979062576
1266,8.904735532551907
1267,11.193853993552167
1268,14.446679687048164
1269,15.384243580392594
1270,17.212603100002067
1271,18.497457518058965
1272,19.280762819679722
1273,20.0978538097454
1274,20.52938301638761
1275,19.35328458811654
1276,19.698132758000845
1277,19.92982211529816
1278,20.471761015747372
1279,19.928352210740428
1280,19.972261682940054
1281,20.40129697658525
1282,18.882555029175926
1283,18.470210992227987
1284,17.231518343372514
1285,15.357658342665678
1286,14.624014706433588
1287,12.480585017080216
1288,11.653087083312592
1289,11.190940498319257
1290,11.759816224090477
1291,13.759728829688951
1292,14.440221818405101
1293,15.752818778079778
1294,16.189336921945777
1295,17.24915465522726
1296,16.510998912021062
1297,17.20867099738166
1298,17.790338071077482
1299,18.20951500035634
1300,17.718111158467945
1301,17.857068667674042
1302,18.117425340469065
1303,18.432269061884707
1304,18.58312745897196
1305,18.860207484905285
1306,17.969479337103156
1307,17.341551436615692
1308,16.031415389258715
1309,15.188084960829306
1310,14.687728991603931
1311,13.176733763987814
1312,13.04162002100681
1313,13.326076429979878
1314,13.379852211792977
1315,13.714140255664667
1316,13.989333069145932
1317,13.971763720789486
1318,14.014140654023498
1319,14.2286709316885
1320,14.478815538649066
1321,14.668974489367107
1322,14.892197527529563
1323,14.902846892280204
1324,14.868708312687348
1325,14.939463787717571
1326,14.965890002378389
1327,14.834628151486585
1328,14.911845047081036
1329,14.945361843967259
1330,14.699264654640297
1331,14.031530868035581
1332,13.451460440184109
1333,12.76431362986962
1334,11.763549071576296
1335,11.686536637379085
1336,12.03637680746824
1337,13.437260767067745
1338,15.015127504264374
1339,17.598006450789683
1340,19.882856301677705
1341,20.628183638133777
1342,21.183184858178127
1343,22.39046575079193
1344,22.002743935792516
1345,24.33673676097348
1346,24.95815078506517
1347,26.758375827299464
1348,27.132963484796736
1349,27.537238455656226
1350,27.95771712216065
1351,28.541424712117788
1352,29.021066855005362
1353,28.68325165464517
1354,26.404039474530645
1355,25.059259004463968
1356,24.918052378196492
1357,22.48614598052039
1358,21.901013449897277
1359,21.21668364245174
1360,23.491152639970043
