Hour,Heating Load (MMBtu/hr)
578,0.14539505808823405
579,0.14417458803382366
580,0.14294705089709148
581,0.14530778977870049
582,0.14826783578391647
583,0.1503173638488222
584,0.15094469339933284
585,0.15371730415395707
586,0.1519424521766648
587,0.14737134292006396
588,0.1436619853527808
589,0.13362751041291387
590,0.12888433373025024
591,0.11361613491217996
592,0.11419611437202945
593,0.11573467379225469
594,0.1186587791605084
595,0.12383936176345843
596,0.12593205467734017
597,0.12762007259154648
598,0.12999703177703045
599,0.1293166208528052
600,0.13138046352259153
601,0.13342032574954674
602,0.13697146769428317
603,0.1417428933972457
604,0.14302047694737147
605,0.14533548011888983
606,0.14793290721133467
607,0.14914854788193135
608,0.14889131941881897
609,0.15078841284144967
610,0.14671243968987166
611,0.1386684558413895
612,0.13308122715896892
613,0.12427362527197193
614,0.11760650227801071
615,0.11223877365776806
616,0.11443488669608198
617,0.12027270798850165
618,0.12658115176301324
619,0.13750389400310928
620,0.14195847607147066
621,0.14369899782670376
622,0.14241709824726856
623,0.14137192111865823
624,0.13906117814541763
625,0.13813110185896965
626,0.1369477932021504
627,0.13221118786127384
628,0.1300785809815453
629,0.12874169372002606
630,0.128415162440197
631,0.1287675864486232
632,0.13026379937659505
633,0.13085862661129924
634,0.12857740683851548
635,0.12194058780727761
636,0.10616151668499084
637,0.08871863982832434
638,0.08415752989030108
639,0.08114242759546453
640,0.07711219739814598
641,0.07674913811422783
642,0.0756415321823753
643,0.07509721942490476
644,0.07004803139561126
645,0.0691942872558694
646,0.06843591628056427
647,0.06709688185413833
648,0.06796947206877976
649,0.0697497206023607
650,0.07063416002464415
651,0.07623789663852196
652,0.08018350301035386
653,0.07786555381355663
654,0.07610632331008414
655,0.07547026359871535
656,0.07868305705595695
657,0.083731679041233
658,0.08010162211845853
659,0.07662157999963995
660,0.07221189835924592
661,0.06260360669694603
662,0.06485511989470104
663,0.06030851544903893
664,0.06013817198091051
665,0.06057863024272613
666,0.0631353386028366
667,0.0666930003240883
668,0.06797608425675802
669,0.07322780144121341
670,0.07673401285248867
671,0.08223696207938726
672,0.08615831204906967
673,0.089387246572911
674,0.09054366873085352
675,0.09416697164169538
676,0.09831778225061581
677,0.10379246857233956
678,0.10853503152583767
679,0.11249848954225433
680,0.11594897212462474
681,0.11516620897530103
682,0.10631537524826501
683,0.09494923248967371
684,0.08391701255345461
685,0.0724176239240158
686,0.05886072294443768
687,0.06355558180612936
688,0.060382624360165275
689,0.05764273710217449
690,0.05935209098064912
691,0.05570411824408422
692,0.05418462733615537
693,0.053110534851195594
694,0.04907776719238014
695,0.05231075816943749
696,0.05537295214676118
697,0.06408733765094242
698,0.0720825706837982
699,0.07886096476767368
700,0.08225016309658842
701,0.08733551148532127
702,0.09433646546314411
703,0.10075247856631331
704,0.10397309295655842
705,0.10217033492686162
706,0.10125006959863136
707,0.09287511391688627
708,0.0811459577639406
709,0.06420922577076482
710,0.04882362512495766
711,0.05824538558154713
712,0.05421163741362215
713,0.044620462520686556
714,0.052216032449528514
715,0.05875266989717378
716,0.08224236488514365
717,0.07271802218771894
718,0.0744250944204512
719,0.08014784930247382
720,0.08228670043438312
721,0.08771549637407854
722,0.09384775737609337
723,0.09485799047578415
724,0.09500479115406484
725,0.09692956906034834
726,0.09290104183068806
727,0.09034690163256723
728,0.09057058146974484
729,0.09129446182114388
730,0.08999218141263368
731,0.08782055679180253
732,0.08794389275353967
733,0.0811080309690175
734,0.08196784025600716
735,0.08287110385628431
736,0.08647088083985704
737,0.08995547225594211
738,0.09561859293627374
739,0.09779988377245206
740,0.10047419623600677
741,0.1026610954603162
742,0.10685536521105815
743,0.10688084077087179
744,0.11233964400292548
745,0.11492074516375832
746,0.11645179907824044
747,0.11333838726077793
748,0.11623693560103944
749,0.11960299171116223
750,0.12104681066975854
751,0.12246043083746717
752,0.1237281476233803
753,0.12452813928812496
754,0.11979120383800479
755,0.11361153381910048
756,0.10461628023049925
757,0.09298248314454247
758,0.0827631812540124
759,0.07381812505029482
760,0.07271500878564274
761,0.0757661460131022
762,0.08916996696009157
763,0.10568904748281177
764,0.11288383706483503
765,0.1261633447827884
766,0.13062753273584596
767,0.13289635502145536
768,0.13437880702783145
769,0.13444203532125137
770,0.13734199942875086
771,0.14256770238292896
772,0.1420678516413543
773,0.14065002430549947
774,0.13836638408215252
775,0.13541758735487647
776,0.134054851564657
777,0.13306850852088342
778,0.12777187309739768
779,0.12070098509630717
780,0.1124504521939015
781,0.10251565971122323
782,0.10109869606824196
783,0.10154349677157884
784,0.10011202586829407
785,0.10281993933590135
786,0.11383649206796437
787,0.1277265641882251
788,0.14174797741136164
789,0.14802264027496825
790,0.1581147330184138
791,0.16685056696920156
792,0.17315321205849876
793,0.1811893345049609
794,0.18158420040991005
795,0.18685298835853278
796,0.18962533095487924
797,0.1949399260392102
798,0.1953884403828162
799,0.19677315490206593
800,0.19831063952576844
801,0.20059281236144796
802,0.19472448146839527
803,0.18327277876841738
804,0.17093470168354208
805,0.15925166624762863
806,0.15149675283228278
807,0.137430690641985
808,0.1383326443435532
809,0.1442792953488212
810,0.15091448806940147
811,0.16359014014771694
812,0.16879865102729694
813,0.17351887089407428
814,0.17684234573089375
815,0.17812825351307077
816,0.177835018479006
817,0.17688380373700305
818,0.1767497627568337
819,0.17838208005238837
820,0.17437562534988135
821,0.17439952277040216
822,0.17350740366756354
823,0.17458802068349927
824,0.17624482823933937
825,0.18002972429460487
826,0.18160642765141863
827,0.18001749061689667
828,0.16979968330704492
829,0.15797377373157842
830,0.1508863608263856
831,0.14992242504788533
832,0.151416648181821
833,0.15742859922736174
834,0.16578577713437262
835,0.17963784801451158
836,0.18678414359000792
837,0.18951779747022413
838,0.18809682423082494
839,0.18845723451089694
840,0.189231773689911
841,0.18946312376679522
842,0.18939589674967014
843,0.18893424594297492
844,0.18589441394613285
845,0.1826000154750297
846,0.1790220070622356
847,0.1779511359149274
848,0.17697332417431813
849,0.17828863602560555
850,0.17722951617495686
851,0.17785403219519824
852,0.1760727429606825
853,0.17114202542252763
854,0.17237674584421486
855,0.17566463091778606
856,0.1758921866273891
857,0.17791335411094922
858,0.18010248131382256
859,0.18215315024960008
860,0.18158493357925817
861,0.1806607271084577
862,0.18123812434031478
863,0.1821101823965457
864,0.1830953737315193
865,0.18418652608265232
866,0.18454501303479268
867,0.18457960118529268
868,0.18441132238375665
869,0.18251529888282408
870,0.18451599177868153
871,0.18719750443317582
872,0.18603070763478574
873,0.18647585379793136
874,0.18421166710596715
875,0.18669094021581956
876,0.18526608545924897
877,0.17869494892467083
878,0.17267449179942782
879,0.17167764449470088
880,0.16419691316202137
881,0.16114064410514273
882,0.16687796146564393
883,0.17021222476163123
884,0.17493584781012003
885,0.1815374415320595
886,0.18172947569251782
887,0.19006505688233918
888,0.1891886149775266
889,0.19098598179469797
890,0.19092889352172276
891,0.19878613630650674
892,0.2019823536412867
893,0.19739305475415944
894,0.20297390627884118
895,0.20776882056441917
896,0.2069362583448347
897,0.20873011742565273
898,0.2012089630608667
899,0.1898356011922479
900,0.1757921374175918
901,0.16401015553809034
902,0.15574592839151008
903,0.1495291330907434
904,0.1507214796117599
905,0.15778859063551431
906,0.16009973446570855
907,0.16905622984930604
908,0.17923487836755472
909,0.1803472365432859
910,0.17823433737096184
911,0.17615513236777222
912,0.17711021056670107
913,0.18175084928449195
914,0.18839404585226266
915,0.17996742472508853
916,0.18050337814950546
917,0.18037780123521538
918,0.1825286748437429
919,0.18238949759020712
920,0.17918943270614138
921,0.18350407945946245
922,0.18511426459117933
923,0.18715968703516367
924,0.18919845195469118
925,0.18457049284060226
926,0.1786437722412938
927,0.17340344552070328
928,0.17154398772869942
929,0.1692626375329833
930,0.17210303377501443
931,0.17991143869212597
932,0.1825675891815259
933,0.18098184697620262
934,0.17987092104775246
935,0.17902029698189245
936,0.18068750822832413
937,0.18469423188488962
938,0.19394351592997486
939,0.20233287872280484
940,0.20405650960357927
941,0.20810883061081403
942,0.21084121912877832
943,0.20961459850355424
944,0.20904887076005774
945,0.21007843906049523
946,0.20575505691437554
947,0.1995776544408646
948,0.19157975420429174
949,0.17711513104177254
950,0.17233550161186423
951,0.17357252116405164
952,0.1710800326720258
953,0.1697637984638949
954,0.16954937702769227
955,0.18508261019255523
956,0.1904485396187843
957,0.19062318568562667
958,0.19171602139742933
959,0.20136790908329755
960,0.20488907165449782
961,0.20974466009802617
962,0.2112749213351994
963,0.21125853932157487
964,0.21156453804043243
965,0.2141867268483854
966,0.21276715930869933
967,0.21192318877768643
968,0.21393596986531135
969,0.2172637700168237
970,0.20205667472629635
971,0.1927520169775684
972,0.17853235992345157
973,0.1619356020507597
974,0.1545812998129673
975,0.1416105081508451
976,0.13671296027619162
977,0.13798457449520857
978,0.13644843045427635
979,0.14438853435951868
980,0.15182113212314663
981,0.15717509195308593
982,0.16219457430889783
983,0.1648274197335938
984,0.16847396518325083
985,0.17287442744143092
986,0.1724982097318854
987,0.17359133347568248
988,0.1729724426842627
989,0.17585631657612869
990,0.17813476559723568
991,0.17845378538708878
992,0.17745615669918297
993,0.1769088194180585
994,0.16947282909773342
995,0.1629914594472971
996,0.1491570603960683
997,0.13658035614169656
998,0.13018493382271465
999,0.12459628919817388
1000,0.12045579421961153
1001,0.12390722830105405
1002,0.1272329373291817
1003,0.1317496170218091
1004,0.13331859940718516
1005,0.1347431493651164
1006,0.13897952267500033
1007,0.13831266481190507
1008,0.1419643271553292
1009,0.1487399230013356
1010,0.15459213403785485
1011,0.15784572940469102
1012,0.159529207665002
1013,0.16118573166226577
1014,0.16324241499218692
1015,0.16354717621556342
1016,0.16324571967241588
1017,0.16249480578107697
1018,0.1592813806376384
1019,0.1561136560244418
1020,0.15150250157267625
1021,0.14742053674196676
1022,0.14674412264355016
1023,0.14925480257339957
1024,0.14654292346643163
1025,0.14496532602577417
1026,0.14669529097137937
1027,0.16749055281272746
1028,0.17183074318504674
1029,0.17264219138821907
1030,0.1849898150102912
1031,0.18630672936493697
1032,0.185462019995746
1033,0.1852994798140435
1034,0.1871819271111934
1035,0.18199335748417172
1036,0.18169796467519025
1037,0.18483689621839777
1038,0.18843689505631522
1039,0.18777148686257406
1040,0.18576550371621053
1041,0.18724198576333462
1042,0.18110785218718675
1043,0.17840076749175535
1044,0.17061572900195673
1045,0.16249035968047398
1046,0.15621454660565318
1047,0.15617008967937404
1048,0.1559387683640382
1049,0.15438788126611175
1050,0.16027070633317414
1051,0.17661220611221468
1052,0.18288559845554753
1053,0.18696049451746605
1054,0.1913639770812706
1055,0.19348352332991717
1056,0.19916135979280164
1057,0.20733515283923154
1058,0.21844038883730482
1059,0.2141275608853493
1060,0.21420891579942136
1061,0.21662123237536046
1062,0.21518772665959413
1063,0.21498207661408694
1064,0.21731204104298307
1065,0.21966542755220328
1066,0.20880052973568644
1067,0.19615073270539293
1068,0.17738443564806466
1069,0.16060368883342355
1070,0.14465546670771548
1071,0.1427920336442026
1072,0.14142672165145903
1073,0.1455573778408742
1074,0.15148553826531114
1075,0.15975230628852963
1076,0.17209166689194938
1077,0.17939068478539885
1078,0.18739439284273005
1079,0.19366786856629484
1080,0.1991316531444231
1081,0.2050982182674103
1082,0.2107769638397971
1083,0.24841857574427842
1084,0.25848209598536354
1085,0.2585468596788063
1086,0.25907940646189587
1087,0.25544385546519394
1088,0.25143799007960044
1089,0.247080850580256
1090,0.24035755763589958
1091,0.23065893315296146
1092,0.2259588598314181
1093,0.21980429363287518
1094,0.21427122632350312
1095,0.2244310707199842
1096,0.22077719885692762
1097,0.21419005037285435
1098,0.21010606369305998
1099,0.20694446162442964
1100,0.20591093858916323
1101,0.2037345654724612
1102,0.20316724393809207
1103,0.20440958295287148
1104,0.2112401202142607
1105,0.2195769108422491
1106,0.22633379302267187
1107,0.23258208289363289
1108,0.2457432942734574
1109,0.2539813416760169
1110,0.26011404071530364
1111,0.2636082762023919
1112,0.2642174869291149
1113,0.2528115302028829
1114,0.23165215999073735
1115,0.20855105350873393
1116,0.187496073199145
1117,0.16784324684359908
1118,0.14958172964725244
1119,0.1375437113495255
1120,0.13222442862664976
1121,0.13489282732191632
1122,0.14262548172542058
1123,0.15524726856280147
1124,0.1657039599179222
1125,0.17597447250782236
1126,0.186095746885896
1127,0.18943826001901867
1128,0.1948380952984052
1129,0.2063680569772249
1130,0.2122642974285762
1131,0.20881335222974043
1132,0.2112817759075941
1133,0.21389066098959814
1134,0.21415045560727516
1135,0.21535568288716558
1136,0.2134471120915718
1137,0.20841044314356463
1138,0.19151037075202149
1139,0.1779096006016078
1140,0.16429275455472403
1141,0.15013423643077473
1142,0.1377163116924984
1143,0.12310632528529429
1144,0.12024735273149356
1145,0.11788841683559638
1146,0.11930989000752684
1147,0.12719918486296883
1148,0.1406321388435975
1149,0.14583799431991662
1150,0.1590003325185246
1151,0.16586462187903442
1152,0.17525215045178585
1153,0.18340103712835595
1154,0.18857894461134056
1155,0.1827527831200324
1156,0.1805889752149498
1157,0.18017394696548764
1158,0.17868184315560226
1159,0.17979472698687554
1160,0.18017830461818968
1161,0.17988115103839541
1162,0.1805384698797256
1163,0.18108207999852438
1164,0.18212503514419012
1165,0.17372159463985457
1166,0.16648566521538957
1167,0.15263071020907693
1168,0.14768242264092143
1169,0.1488953096627344
1170,0.14943090337044673
1171,0.14976826492261988
1172,0.1539401653241874
1173,0.15303701276052195
1174,0.16100091878079306
1175,0.16937371173467472
1176,0.1799804815443743
1177,0.18877598237108859
1178,0.18746101413928654
1179,0.18607847578459097
1180,0.18833856970359425
1181,0.190926446031306
1182,0.19534415308336303
1183,0.20633398045225199
1184,0.20237410029113082
1185,0.195128385414808
1186,0.184983541356266
1187,0.17296758539439086
1188,0.15851387341537548
1189,0.1541963893781299
1190,0.1534054723913886
1191,0.15085429013829532
1192,0.15131987193613025
1193,0.15350789959606143
1194,0.15398413467246053
1195,0.1705769230900084
1196,0.1827563390683954
1197,0.18453437952057428
1198,0.1876892276439372
1199,0.1918612588963189
1200,0.19271089565778468
1201,0.19206725707354724
1202,0.19883947948613057
1203,0.19450190016782481
1204,0.1887856685085408
1205,0.18428751894947
1206,0.18509394953903885
1207,0.1821637265963409
1208,0.18417389163025985
1209,0.1788357631534849
1210,0.1733268215540106
1211,0.16091219635544227
1212,0.1516117683191108
1213,0.1412685566218189
1214,0.13258870962760233
1215,0.11649326058476324
1216,0.10910894287323573
1217,0.10809938225249963
1218,0.11425965253259167
1219,0.12258976780737188
1220,0.1394320687395904
1221,0.1446347565369634
1222,0.14894475944669866
1223,0.14759299832191483
1224,0.1554900273989017
1225,0.15636197226970752
1226,0.15985795222447105
1227,0.1614810749503881
1228,0.16282070937800144
1229,0.1637824758982377
1230,0.16569103482356484
1231,0.16590343145858114
1232,0.16791366107802747
1233,0.1664478262716317
1234,0.16071678264252942
1235,0.15484699415681027
1236,0.14331528651534803
1237,0.1317776462100981
1238,0.12053359376364962
1239,0.12165761470285914
1240,0.1282386562487827
1241,0.13289770019725156
1242,0.1327709531814336
1243,0.13363334421789935
1244,0.13351134995454253
1245,0.1355289742302509
1246,0.13947744644938376
1247,0.14043279435647102
1248,0.13987059862034817
1249,0.147387974177132
1250,0.1503181387321258
1251,0.15248771587285004
1252,0.15564165364250723
1253,0.15760293009501478
1254,0.1583841584312052
1255,0.16079451014466364
1256,0.16184151614833495
1257,0.15932596425351092
1258,0.1515679872051197
1259,0.13262926001930103
1260,0.11626618827370856
1261,0.1019129179841657
1262,0.09625931423523545
1263,0.09196721143596004
1264,0.07665956799640104
1265,0.07382431231361136
1266,0.09271034524680456
1267,0.11466359843620715
1268,0.14384783943010526
1269,0.15195919407545172
1270,0.16741009870525278
1271,0.17798734167957708
1272,0.18432569122264789
