Hour,Load (kW)
6883,5.697786296003301
6884,6.614083428447882
6885,6.1693848315297934
6886,6.077644718576639
6887,7.366933590788288
6888,8.559596683806255
6889,9.51042599527181
6890,10.063986319877387
6891,10.701966552921697
6892,11.025306602711757
6893,11.933904998687892
6894,12.516597869471468
6895,12.6828323560119
6896,14.064744379165749
6897,15.554977240173772
6898,14.974485966175374
6899,14.40131943532445
6900,13.495990638900063
6901,12.16876545559219
6902,11.238376198484932
6903,11.192187563959235
6904,11.174100032365569
6905,10.397206747207104
6906,9.316555331514216
6907,9.598319207839769
6908,9.239231545349575
6909,9.07710451734878
6910,9.497304774264359
6911,10.085484420002157
6912,10.386732398119157
6913,10.794017136563905
6914,11.065535312191045
6915,13.316406483387023
6916,13.702703897611123
6917,13.33656808103479
6918,12.82179025007683
6919,13.062798258657228
6920,15.146676065641438
6921,16.221363868101555
6922,14.565506548800915
6923,13.335359249672404
6924,12.851995678878097
6925,11.860558408965954
6926,12.216053443724643
6927,11.152573464635601
6928,13.296156046710827
6929,15.932721890951775
6930,16.173472867927707
6931,17.843948750481474
6932,17.576102478753796
6933,17.681267894095075
6934,18.098475460921883
6935,18.748395543072554
6936,18.61842618945601
6937,20.055944873215044
6938,20.2191801154209
6939,20.59200274547424
6940,20.716240360693455
6941,21.455518048753795
6942,22.68195523186105
6943,22.584458542011983
6944,24.236416190895664
6945,24.613286483156966
6946,22.660272411638843
6947,22.143796522152215
6948,20.585014589263494
6949,21.02826546201043
6950,18.993485418226477
6951,20.256846464321285
6952,19.646826310081195
6953,17.916009406955954
6954,17.62925589331165
6955,17.31796742927417
6956,17.76077437332714
6957,17.682771909576825
6958,19.2380299861141
6959,20.561094669642788
6960,20.807029573846556
6961,21.35523992403648
6962,20.679452997348235
6963,20.9026736741087
6964,21.176762999205586
6965,20.786808423818062
6966,20.594949382444295
6967,20.569085841136943
6968,21.927192890159443
6969,21.079947672563065
6970,20.757055431454575
6971,23.572030674861097
6972,23.581169544712697
6973,20.648468694648138
6974,19.943165673857475
6975,17.256676222765293
6976,16.993840358270376
6977,15.055188212689556
6978,14.983179834248524
6979,15.838444007729574
6980,16.623231197422054
6981,16.28516146903649
6982,14.898925575242657
6983,14.26326596121768
6984,14.145710647452896
6985,13.79565232225413
6986,12.90359169290153
6987,13.22913479222932
6988,11.861111359635403
6989,11.135430797080499
6990,11.091046294320845
6991,8.128793316875024
6992,6.032257320211531
6993,4.966704165561928
6994,4.448270070203759
6995,3.2331186525781006
6996,2.2531442908563126
6997,1.6182422146341406
6998,4.793135522404548
6999,4.4650459782531176
7000,3.060618902092403
7001,4.095757691088877
7002,3.959819236899964
7003,4.429071400629436
7004,4.5087781431271985
7005,4.962030220867806
7006,6.160904272849834
7007,6.486745996977895
7008,8.781951401098016
7009,10.491359341788119
7010,12.015422081533362
7011,8.496902627955022
7012,8.824893286886923
7013,8.36908528076719
7014,8.463590423663888
7015,8.418890656991717
7016,8.596473836457797
7017,7.505740333438155
7018,6.028356373964208
7019,4.388424542187119
7020,3.727712579848051
7021,3.198678959742903
7022,2.9575312533455853
7023,2.8227599915995336
7024,3.6746391303609127
7025,5.471152981240326
7026,7.612492542869954
7027,10.874651543024404
7028,12.389929601943072
7029,13.934058478068199
7030,15.279083289035801
7031,16.688601119142053
7032,17.0166334738443
7033,17.948941204935547
7034,18.92361446229076
7035,17.938238598552097
7036,18.63229699838164
7037,17.958123790681533
7038,17.917437227571234
7039,18.37833814755394
7040,20.682860107479897
7041,20.334069797666544
7042,20.084820440393997
7043,18.9224468196043
7044,17.671001736586682
7045,14.992804612903566
7046,15.330130537986623
7047,16.105116538963948
7048,15.539385666578081
7049,15.83223159278311
7050,15.74199443432629
7051,17.249752244946265
7052,16.135110210351577
7053,17.202891108945956
7054,18.069292016300178
7055,18.756298391337562
7056,19.854905816457595
7057,20.06031311691693
7058,20.569424678998498
7059,22.14817265172964
7060,21.535521965398317
7061,22.079624963558448
7062,22.791375869187863
7063,23.256712774569472
7064,25.601429805171584
7065,24.117132315320305
7066,22.056211420061395
7067,19.35428807712712
7068,17.47216175060727
