Hour,Load (kW)
6766,24.79875830153953
6767,25.338137466574235
6768,24.996105973937972
6769,26.146821309981473
6770,26.51427286278305
6771,28.129464118831706
6772,27.412160215965383
6773,27.58655279775181
6774,28.5869059894166
6775,28.9647272703359
6776,30.255598316833765
6777,29.53507206926365
6778,26.558082279462933
6779,24.98599324415357
6780,22.61049389037118
6781,19.46196638744238
6782,16.868357389644288
6783,14.951121319666836
6784,15.433673405780155
6785,15.746567209123144
6786,17.003404104032384
6787,23.23538265746589
6788,24.90471650491465
6789,24.358162615774024
6790,25.88938808780909
6791,26.05948042991285
6792,27.84990626307453
6793,27.859498048741333
6794,29.95417361834065
6795,31.324691794600717
6796,31.094843065826485
6797,30.91776087236941
6798,31.223317908686287
6799,30.818201331172048
6800,31.605823678861565
6801,30.994489329179828
6802,29.33825069508817
6803,24.266482632463546
6804,20.38022918166774
6805,16.808680719147574
6806,13.793602685272585
6807,12.851637384243267
6808,11.94518134798356
6809,11.313160927589134
6810,13.329885414439955
6811,15.069785469797107
6812,15.830192677862351
6813,15.878367247360906
6814,16.03051268317639
6815,16.973921016331406
6816,19.548652423865384
6817,21.420593377174757
6818,22.405018169981982
6819,25.571541423005968
6820,26.52086957444149
6821,25.331024340556027
6822,27.319754237995788
6823,26.83525475003949
6824,27.54097736235508
6825,25.55160907680957
6826,20.985608239282875
6827,17.93393745291267
6828,8.960718485471288
6829,3.288355204817748
6830,3.178355204817748
6831,3.680855204817748
6832,3.198355204817748
6833,3.358355204817748
6834,3.5633552048177477
6835,4.161266648534189
6836,7.507333870556751
6837,11.876895298555823
6838,13.702550705511591
6839,15.724599293613993
6840,16.36916910081569
6841,17.743976820007827
6842,17.879525590677993
6843,19.992240476955942
6844,20.971825574222876
6845,20.0817293462565
6846,19.632251786145602
6847,20.305601539388736
6848,20.16702263455599
6849,16.523051159120843
6850,10.293525968393254
6851,5.991095794258916
6852,2.795855204817748
6853,2.788355204817748
6854,2.700855204817748
6855,2.755855204817748
6856,2.903355204817748
6857,2.7483552048177478
6858,2.6258552048177477
6859,2.7708552048177477
6860,4.664313312369307
6861,6.741839636999647
6862,9.125987306882859
6863,11.231939005027275
6864,11.26689768491435
6865,11.166447033930886
6866,10.748050459240103
6867,11.151058922472455
6868,11.867102390609118
6869,12.950699785816612
6870,12.8381698822706
6871,12.93550693316287
6872,13.05186280729918
6873,11.249117302377025
6874,7.576585226747325
6875,4.662912872050816
6876,2.7083552048177477
6877,2.765855204817748
6878,3.0086635489958224
6879,3.278355204817748
6880,3.610855204817748
6881,3.818355204817748
6882,5.332834352471101
6883,8.08195745213023
6884,9.635463352350065
6885,8.842851627154026
6886,8.73090003763463
6887,11.012090003966673
6888,13.06842253322795
6889,14.584733634270425
6890,15.631060525583585
6891,16.46664689448319
6892,17.203117477089695
6893,18.689121422247574
6894,19.60983207398155
6895,19.961660091688504
6896,21.388803111085952
6897,22.970287776487925
6898,21.999960925328423
6899,21.058662295471112
6900,19.496496907649508
6901,17.769216420020875
6902,16.3772825388588
6903,16.22484855025222
6904,15.65720201894579
6905,14.84630191351378
6906,13.917258099667851
6907,14.466910038302728
6908,13.99339527123597
6909,13.754038526030252
6910,14.250080712061388
6911,15.057857341700949
6912,15.709600463852205
6913,16.426388003516333
6914,17.280009635942996
6915,20.91253876776567
6916,21.316471942329823
6917,20.92610036068313
6918,19.97457762479825
6919,20.48506423994281
6920,22.74801969516478
6921,24.18461083542095
6922,21.710636140431262
6923,19.39477275416361
6924,18.474126037385084
6925,17.17193388327748
6926,17.763395568029225
6927,16.46005082764053
6928,19.961976651729096
6929,23.753779883782876
6930,25.181117865079518
6931,27.860825857926926
6932,27.71177763462577
6933,28.261249410897545
6934,28.776888147605224
6935,29.35899441575317
6936,29.600065721813245
6937,31.63460628446557
6938,32.36360619621553
6939,32.507404667306204
6940,32.81485861317888
6941,34.04713068288145
6942,36.098823894163786
6943,35.92082952142037
6944,38.04665752452263
6945,37.70033702136684
6946,34.82296309978603
6947,33.61245408765877
6948,31.190444852302083
6949,31.10114102647144
6950,28.266495592820945
6951,29.088681890953143
6952,28.00026322995268
6953,26.095946429185922
6954,26.609955247444592
6955,27.199056296692127
6956,28.063111365245383
6957,28.203450686149285
6958,29.98686818212641
6959,32.09436093839274
6960,32.51770027553914
6961,33.47065787086201
6962,32.682320095492
6963,33.45204524598479
6964,33.7132470986495
6965,33.32682432049071
6966,33.0269139501553
6967,32.842945929932796
6968,34.05797791327105
6969,32.54591104335721
6970,31.737858977390484
6971,34.48108092288134
6972,34.78178268171193
6973,31.333030872760016
6974,30.442440504272348
6975,25.72978824831821
6976,25.14591662474778
6977,23.07739382257919
6978,23.53745281394928
6979,24.35036946665136
6980,25.3845260506633
6981,24.90604752699553
6982,22.7957257824499
6983,21.66394090425284
6984,21.748083493016974
6985,21.15914996000886
6986,19.991384215276156
6987,20.552781697725045
6988,18.346115657882972
6989,17.17744792894571
6990,16.730135708878603
6991,13.116073196405358
6992,10.62443057936993
6993,8.781377986519605
6994,7.879518471318368
6995,5.752338816803145
6996,4.02310890388219
6997,2.896166057856272
6998,6.1565995744754405
6999,4.561029691494714
7000,3.1033552048177477
7001,4.582114274670187
7002,4.727840694340162
7003,5.524193844278558
7004,5.748148215686367
7005,6.567029968118897
7006,8.606348279164742
7007,9.201650977985501
7008,12.861071509999409
7009,16.02478360973023
7010,18.721944937155598
7011,12.700215242549517
7012,12.917141526581462
7013,12.3361895725439
7014,12.437668329218589
7015,12.48662166615872
7016,12.658775318604356
7017,10.905384197148408
7018,8.188041386123615
7019,5.576807223442515
7020,4.320477554312745
7021,3.512736006599635
7022,3.0008552048177477
7023,2.865855204817748
7024,4.243228971524133
7025,7.229945243949009
7026,11.20258639907312
7027,16.758764533179324
7028,19.357793550397513
7029,21.962146777144042
7030,24.109125860017283
7031,26.410668382337448
7032,26.873250873224904
7033,28.431677705570042
7034,29.65745493062704
7035,28.329114036519307
7036,29.36071951393197
7037,28.43106794808565
7038,28.29384708085236
7039,28.967311537731483
7040,31.477622466917463
7041,30.92349465463017
7042,30.189977868023405
7043,28.056726682699026
7044,26.9664471294844
7045,22.80057927665198
7046,23.26099048871537
7047,23.972751986021084
7048,23.013225213802478
7049,23.313032696581818
7050,23.980325006516892
7051,26.49632589694864
7052,25.372291450486074
7053,27.033500516464535
7054,28.36137074391364
7055,29.15682999073709
7056,30.69994832774353
7057,31.43903229875878
7058,32.25552195429745
7059,35.11614350794039
7060,34.113137341177136
7061,35.01886243804937
7062,36.143088977619364
7063,37.1529117167681
7064,39.65143066879169
7065,37.05462493604452
7066,33.12481640392526
7067,28.930942142915356
7068,26.22463424650998
7069,23.704232171567266
7070,21.418939218539656
7071,20.84583795450419
7072,20.503973905168944
7073,22.514475421837346
7074,25.963620885705183
7075,32.67494201009101
7076,36.08214463663784
7077,37.574397698495474
7078,38.51205507009649
7079,40.29932244965178
7080,41.34985617301793
7081,41.89706131016645
7082,42.032139776452375
7083,40.28242943715114
7084,38.88944369156093
7085,37.1341368373791
7086,36.1045927128783
7087,36.53015851893944
7088,38.33708605114271
7089,39.63966548659136
7090,40.9373471887781
7091,41.82228661945527
7092,39.08436542558701
7093,37.24297721884855
7094,35.00170484450799
7095,32.54474986843566
7096,30.67393087330656
7097,32.377207051695706
7098,33.89767883276752
7099,37.0128024671103
7100,38.23977942029145
7101,38.21579052585068
7102,38.50731528884033
7103,39.86740034108195
7104,41.6820966658046
7105,42.90927350241639
7106,43.32134545649322
7107,44.144509384085254
7108,43.82848341766602
7109,44.297513594292525
7110,44.58154296472494
7111,44.751551205974685
7112,45.82196487860564
7113,45.94217230596085
7114,43.42629324866968
7115,40.35936830069863
7116,34.69935591214076
7117,31.733431536364275
7118,31.957701086959872
7119,26.76180020000672
7120,28.83084430962552
7121,27.116603268734607
7122,29.90491796138155
7123,34.091879382146516
7124,34.97702114257651
7125,37.30927969737721
7126,39.528738276559444
7127,41.020885023211434
7128,42.0274926244347
7129,42.21285092141411
7130,41.478764994086376
7131,41.40449400494285
7132,41.87221803254392
7133,41.38493539084847
7134,40.32771895984338
7135,39.6748079441062
7136,41.87257767590617
7137,40.446679999563
7138,36.309900313132424
7139,33.642702807851556
7140,29.165238451284132
7141,21.469866721025916
7142,16.030569736009397
7143,17.920711734022596
7144,16.64528672659291
7145,16.63786208943464
7146,16.307729447707644
7147,19.38581243615788
7148,19.54890920225443
7149,20.051681235124867
7150,20.541416267981663
7151,23.296832397069746
7152,22.83150032985903
7153,23.28870349513102
7154,24.30182821506774
7155,19.625402477273767
7156,18.266885918213866
7157,16.419512142859148
7158,16.905778569693435
7159,17.913835738330565
7160,17.606534779589097
7161,17.64630467250302
7162,16.483467051484194
7163,15.259533064215159
7164,16.359785230758497
7165,14.624749422880283
7166,15.000799342797052
7167,16.993928947610133
7168,16.788490992864098
7169,17.041609472623392
7170,17.507656075013536
7171,17.812510594857063
7172,16.88120982980019
7173,16.214579583377876
7174,17.498682459500007
7175,17.289990097905015
7176,16.949524613361827
7177,15.402265480085319
7178,16.288046504612108
7179,18.48809185547941
7180,19.201258256778722
7181,20.522589081097315
7182,23.29048843385511
7183,26.323967896230922
7184,28.565720901715302
7185,27.824455396545652
7186,25.343497863779902
7187,22.761633630190556
