
Name, PORT GAMBLE S'KLALLAM TRIBE
Address,"31912 LITTLE BOSTON RD NE SCLSV, KINGSTON WA 98346"
Account Number,220033722590
Service,Service 1

TYPE,DATE,START TIME,END TIME,USAGE (kWh),DEMAND (kW),NOTES
Electric usage,2024-10-09,00:00,00:14,0.69,2.76
Electric usage,2024-10-09,00:15,00:29,0.63,2.51
Electric usage,2024-10-09,00:30,00:44,0.55,2.18
Electric usage,2024-10-09,00:45,00:59,0.69,2.75
Electric usage,2024-10-09,01:00,01:14,0.65,2.62
Electric usage,2024-10-09,01:15,01:29,0.69,2.77
Electric usage,2024-10-09,01:30,01:44,0.71,2.84
Electric usage,2024-10-09,01:45,01:59,0.66,2.62
Electric usage,2024-10-09,02:00,02:14,0.64,2.57
Electric usage,2024-10-09,02:15,02:29,0.63,2.52
Electric usage,2024-10-09,02:30,02:44,0.67,2.67
Electric usage,2024-10-09,02:45,02:59,0.70,2.81
Electric usage,2024-10-09,03:00,03:14,0.69,2.78
Electric usage,2024-10-09,03:15,03:29,0.65,2.62
Electric usage,2024-10-09,03:30,03:44,0.65,2.58
Electric usage,2024-10-09,03:45,03:59,0.74,2.94
Electric usage,2024-10-09,04:00,04:14,0.85,3.40
Electric usage,2024-10-09,04:15,04:29,0.71,2.82
Electric usage,2024-10-09,04:30,04:44,0.72,2.87
Electric usage,2024-10-09,04:45,04:59,0.69,2.77
Electric usage,2024-10-09,05:00,05:14,0.65,2.62
Electric usage,2024-10-09,05:15,05:29,0.76,3.02
Electric usage,2024-10-09,05:30,05:44,0.74,2.94
Electric usage,2024-10-09,05:45,05:59,0.74,2.95
Electric usage,2024-10-09,06:00,06:14,0.73,2.93
Electric usage,2024-10-09,06:15,06:29,0.67,2.69
Electric usage,2024-10-09,06:30,06:44,0.70,2.82
Electric usage,2024-10-09,06:45,06:59,0.77,3.06
Electric usage,2024-10-09,07:00,07:14,0.81,3.25
Electric usage,2024-10-09,07:15,07:29,1.34,5.37
Electric usage,2024-10-09,07:30,07:44,0.92,3.69
Electric usage,2024-10-09,07:45,07:59,0.82,3.29
Electric usage,2024-10-09,08:00,08:14,0.90,3.61
Electric usage,2024-10-09,08:15,08:29,0.88,3.50
Electric usage,2024-10-09,08:30,08:44,0.85,3.38
Electric usage,2024-10-09,08:45,08:59,0.79,3.14
Electric usage,2024-10-09,09:00,09:14,0.66,2.62
Electric usage,2024-10-09,09:15,09:29,0.60,2.40
Electric usage,2024-10-09,09:30,09:44,0.65,2.60
Electric usage,2024-10-09,09:45,09:59,0.65,2.60
Electric usage,2024-10-09,10:00,10:14,0.64,2.54
Electric usage,2024-10-09,10:15,10:29,0.60,2.41
Electric usage,2024-10-09,10:30,10:44,0.68,2.70
Electric usage,2024-10-09,10:45,10:59,0.66,2.66
Electric usage,2024-10-09,11:00,11:14,0.66,2.62
Electric usage,2024-10-09,11:15,11:29,0.67,2.69
Electric usage,2024-10-09,11:30,11:44,0.61,2.43
Electric usage,2024-10-09,11:45,11:59,0.62,2.48
Electric usage,2024-10-09,12:00,12:14,0.65,2.61
Electric usage,2024-10-09,12:15,12:29,0.64,2.56
Electric usage,2024-10-09,12:30,12:44,0.70,2.79
Electric usage,2024-10-09,12:45,12:59,0.63,2.50
Electric usage,2024-10-09,13:00,13:14,0.59,2.37
Electric usage,2024-10-09,13:15,13:29,0.64,2.54
Electric usage,2024-10-09,13:30,13:44,0.69,2.75
Electric usage,2024-10-09,13:45,13:59,0.83,3.33
Electric usage,2024-10-09,14:00,14:14,0.99,3.95
Electric usage,2024-10-09,14:15,14:29,0.83,3.31
Electric usage,2024-10-09,14:30,14:44,0.91,3.63
Electric usage,2024-10-09,14:45,14:59,0.90,3.60
Electric usage,2024-10-09,15:00,15:14,0.75,2.98
Electric usage,2024-10-09,15:15,15:29,0.76,3.03
Electric usage,2024-10-09,15:30,15:44,0.85,3.41
Electric usage,2024-10-09,15:45,15:59,0.74,2.98
Electric usage,2024-10-09,16:00,16:14,0.70,2.79
Electric usage,2024-10-09,16:15,16:29,0.74,2.96
Electric usage,2024-10-09,16:30,16:44,0.69,2.74
Electric usage,2024-10-09,16:45,16:59,0.69,2.78
Electric usage,2024-10-09,17:00,17:14,0.68,2.72
Electric usage,2024-10-09,17:15,17:29,0.95,3.81
Electric usage,2024-10-09,17:30,17:44,1.19,4.78
Electric usage,2024-10-09,17:45,17:59,1.10,4.38
Electric usage,2024-10-09,18:00,18:14,0.75,3.01
Electric usage,2024-10-09,18:15,18:29,0.82,3.27
Electric usage,2024-10-09,18:30,18:44,0.77,3.09
Electric usage,2024-10-09,18:45,18:59,0.79,3.17
Electric usage,2024-10-09,19:00,19:14,0.96,3.84
Electric usage,2024-10-09,19:15,19:29,0.93,3.73
Electric usage,2024-10-09,19:30,19:44,0.83,3.30
Electric usage,2024-10-09,19:45,19:59,0.72,2.88
Electric usage,2024-10-09,20:00,20:14,0.83,3.31
Electric usage,2024-10-09,20:15,20:29,0.98,3.92
Electric usage,2024-10-09,20:30,20:44,0.77,3.07
Electric usage,2024-10-09,20:45,20:59,0.83,3.31
Electric usage,2024-10-09,21:00,21:14,0.76,3.04
Electric usage,2024-10-09,21:15,21:29,0.89,3.58
Electric usage,2024-10-09,21:30,21:44,0.88,3.51
Electric usage,2024-10-09,21:45,21:59,0.81,3.23
Electric usage,2024-10-09,22:00,22:14,0.84,3.34
Electric usage,2024-10-09,22:15,22:29,0.79,3.16
Electric usage,2024-10-09,22:30,22:44,0.66,2.63
Electric usage,2024-10-09,22:45,22:59,0.70,2.79
Electric usage,2024-10-09,23:00,23:14,0.65,2.60
Electric usage,2024-10-09,23:15,23:29,0.66,2.63
Electric usage,2024-10-09,23:30,23:44,0.87,3.48
Electric usage,2024-10-09,23:45,23:59,0.65,2.59
Electric usage,2024-10-10,00:00,00:14,0.61,2.43
Electric usage,2024-10-10,00:15,00:29,0.70,2.80
Electric usage,2024-10-10,00:30,00:44,0.71,2.86
Electric usage,2024-10-10,00:45,00:59,0.70,2.78
Electric usage,2024-10-10,01:00,01:14,0.69,2.76
Electric usage,2024-10-10,01:15,01:29,0.76,3.04
Electric usage,2024-10-10,01:30,01:44,0.66,2.66
Electric usage,2024-10-10,01:45,01:59,0.64,2.57
Electric usage,2024-10-10,02:00,02:14,0.72,2.87
Electric usage,2024-10-10,02:15,02:29,0.68,2.73
Electric usage,2024-10-10,02:30,02:44,0.73,2.90
Electric usage,2024-10-10,02:45,02:59,0.70,2.82
Electric usage,2024-10-10,03:00,03:14,0.64,2.55
Electric usage,2024-10-10,03:15,03:29,0.72,2.86
Electric usage,2024-10-10,03:30,03:44,0.73,2.92
Electric usage,2024-10-10,03:45,03:59,0.72,2.89
Electric usage,2024-10-10,04:00,04:14,0.78,3.10
Electric usage,2024-10-10,04:15,04:29,0.75,3.00
Electric usage,2024-10-10,04:30,04:44,0.70,2.80
Electric usage,2024-10-10,04:45,04:59,0.67,2.69
Electric usage,2024-10-10,05:00,05:14,0.71,2.82
Electric usage,2024-10-10,05:15,05:29,0.79,3.15
Electric usage,2024-10-10,05:30,05:44,0.96,3.84
Electric usage,2024-10-10,05:45,05:59,1.04,4.14
Electric usage,2024-10-10,06:00,06:14,0.80,3.20
Electric usage,2024-10-10,06:15,06:29,0.73,2.93
Electric usage,2024-10-10,06:30,06:44,0.79,3.15
Electric usage,2024-10-10,06:45,06:59,1.03,4.11
Electric usage,2024-10-10,07:00,07:14,0.97,3.90
Electric usage,2024-10-10,07:15,07:29,1.03,4.14
Electric usage,2024-10-10,07:30,07:44,0.97,3.86
Electric usage,2024-10-10,07:45,07:59,0.88,3.51
Electric usage,2024-10-10,08:00,08:14,1.04,4.18
Electric usage,2024-10-10,08:15,08:29,0.99,3.97
Electric usage,2024-10-10,08:30,08:44,1.05,4.18
Electric usage,2024-10-10,08:45,08:59,0.96,3.84
Electric usage,2024-10-10,09:00,09:14,0.89,3.56
Electric usage,2024-10-10,09:15,09:29,0.88,3.50
Electric usage,2024-10-10,09:30,09:44,0.88,3.52
Electric usage,2024-10-10,09:45,09:59,0.96,3.83
Electric usage,2024-10-10,10:00,10:14,0.92,3.68
Electric usage,2024-10-10,10:15,10:29,1.31,5.25
Electric usage,2024-10-10,10:30,10:44,1.02,4.07
Electric usage,2024-10-10,10:45,10:59,0.91,3.65
Electric usage,2024-10-10,11:00,11:14,0.93,3.71
Electric usage,2024-10-10,11:15,11:29,0.98,3.92
Electric usage,2024-10-10,11:30,11:44,0.93,3.73
Electric usage,2024-10-10,11:45,11:59,1.01,4.02
Electric usage,2024-10-10,12:00,12:14,1.22,4.89
Electric usage,2024-10-10,12:15,12:29,0.91,3.65
Electric usage,2024-10-10,12:30,12:44,0.98,3.92
Electric usage,2024-10-10,12:45,12:59,1.33,5.32
Electric usage,2024-10-10,13:00,13:14,0.93,3.74
Electric usage,2024-10-10,13:15,13:29,1.25,5.00
Electric usage,2024-10-10,13:30,13:44,1.08,4.30
Electric usage,2024-10-10,13:45,13:59,0.99,3.97
Electric usage,2024-10-10,14:00,14:14,0.98,3.90
Electric usage,2024-10-10,14:15,14:29,1.07,4.27
Electric usage,2024-10-10,14:30,14:44,1.06,4.23
Electric usage,2024-10-10,14:45,14:59,1.02,4.08
Electric usage,2024-10-10,15:00,15:14,1.05,4.18
Electric usage,2024-10-10,15:15,15:29,0.94,3.77
Electric usage,2024-10-10,15:30,15:44,0.84,3.36
Electric usage,2024-10-10,15:45,15:59,1.33,5.32
Electric usage,2024-10-10,16:00,16:14,0.89,3.55
Electric usage,2024-10-10,16:15,16:29,0.95,3.79
Electric usage,2024-10-10,16:30,16:44,0.90,3.60
Electric usage,2024-10-10,16:45,16:59,0.80,3.20
Electric usage,2024-10-10,17:00,17:14,0.81,3.24
Electric usage,2024-10-10,17:15,17:29,0.81,3.22
Electric usage,2024-10-10,17:30,17:44,0.92,3.66
Electric usage,2024-10-10,17:45,17:59,0.92,3.67
Electric usage,2024-10-10,18:00,18:14,0.77,3.09
Electric usage,2024-10-10,18:15,18:29,0.96,3.84
Electric usage,2024-10-10,18:30,18:44,1.00,3.99
Electric usage,2024-10-10,18:45,18:59,0.88,3.50
Electric usage,2024-10-10,19:00,19:14,0.89,3.54
Electric usage,2024-10-10,19:15,19:29,0.85,3.38
Electric usage,2024-10-10,19:30,19:44,0.85,3.42
Electric usage,2024-10-10,19:45,19:59,0.77,3.08
Electric usage,2024-10-10,20:00,20:14,0.65,2.62
Electric usage,2024-10-10,20:15,20:29,0.72,2.88
Electric usage,2024-10-10,20:30,20:44,0.72,2.86
Electric usage,2024-10-10,20:45,20:59,0.70,2.79
Electric usage,2024-10-10,21:00,21:14,0.68,2.72
Electric usage,2024-10-10,21:15,21:29,0.73,2.92
Electric usage,2024-10-10,21:30,21:44,0.82,3.28
Electric usage,2024-10-10,21:45,21:59,0.96,3.82
Electric usage,2024-10-10,22:00,22:14,0.83,3.32
Electric usage,2024-10-10,22:15,22:29,0.83,3.30
Electric usage,2024-10-10,22:30,22:44,0.73,2.92
Electric usage,2024-10-10,22:45,22:59,0.79,3.16
Electric usage,2024-10-10,23:00,23:14,0.79,3.17
Electric usage,2024-10-10,23:15,23:29,1.42,5.68
Electric usage,2024-10-10,23:30,23:44,0.88,3.51
Electric usage,2024-10-10,23:45,23:59,0.78,3.13
Electric usage,2024-10-11,00:00,00:14,0.65,2.58
Electric usage,2024-10-11,00:15,00:29,0.63,2.51
Electric usage,2024-10-11,00:30,00:44,0.58,2.34
Electric usage,2024-10-11,00:45,00:59,0.66,2.65
Electric usage,2024-10-11,01:00,01:14,0.76,3.04
Electric usage,2024-10-11,01:15,01:29,0.69,2.76
Electric usage,2024-10-11,01:30,01:44,0.74,2.94
Electric usage,2024-10-11,01:45,01:59,0.66,2.64
Electric usage,2024-10-11,02:00,02:14,0.62,2.47
Electric usage,2024-10-11,02:15,02:29,0.69,2.75
Electric usage,2024-10-11,02:30,02:44,0.72,2.88
Electric usage,2024-10-11,02:45,02:59,0.76,3.03
Electric usage,2024-10-11,03:00,03:14,0.71,2.84
Electric usage,2024-10-11,03:15,03:29,0.75,3.00
Electric usage,2024-10-11,03:30,03:44,0.71,2.82
Electric usage,2024-10-11,03:45,03:59,0.64,2.57
Electric usage,2024-10-11,04:00,04:14,0.76,3.04
Electric usage,2024-10-11,04:15,04:29,0.73,2.92
Electric usage,2024-10-11,04:30,04:44,0.72,2.86
Electric usage,2024-10-11,04:45,04:59,0.84,3.38
Electric usage,2024-10-11,05:00,05:14,1.07,4.29
Electric usage,2024-10-11,05:15,05:29,0.74,2.96
Electric usage,2024-10-11,05:30,05:44,0.82,3.28
Electric usage,2024-10-11,05:45,05:59,0.78,3.10
Electric usage,2024-10-11,06:00,06:14,0.80,3.18
Electric usage,2024-10-11,06:15,06:29,0.80,3.19
Electric usage,2024-10-11,06:30,06:44,0.91,3.62
Electric usage,2024-10-11,06:45,06:59,0.79,3.16
Electric usage,2024-10-11,07:00,07:14,0.88,3.50
Electric usage,2024-10-11,07:15,07:29,1.06,4.24
Electric usage,2024-10-11,07:30,07:44,0.90,3.59
Electric usage,2024-10-11,07:45,07:59,0.81,3.23
Electric usage,2024-10-11,08:00,08:14,1.07,4.28
Electric usage,2024-10-11,08:15,08:29,0.90,3.58
Electric usage,2024-10-11,08:30,08:44,1.00,4.02
Electric usage,2024-10-11,08:45,08:59,1.02,4.06
Electric usage,2024-10-11,09:00,09:14,1.19,4.77
Electric usage,2024-10-11,09:15,09:29,1.40,5.61
Electric usage,2024-10-11,09:30,09:44,1.63,6.53
Electric usage,2024-10-11,09:45,09:59,1.18,4.72
Electric usage,2024-10-11,10:00,10:14,1.06,4.23
Electric usage,2024-10-11,10:15,10:29,0.95,3.78
Electric usage,2024-10-11,10:30,10:44,0.95,3.80
Electric usage,2024-10-11,10:45,10:59,1.24,4.96
Electric usage,2024-10-11,11:00,11:14,0.80,3.21
Electric usage,2024-10-11,11:15,11:29,0.84,3.36
Electric usage,2024-10-11,11:30,11:44,0.84,3.37
Electric usage,2024-10-11,11:45,11:59,0.92,3.67
Electric usage,2024-10-11,12:00,12:14,0.91,3.64
Electric usage,2024-10-11,12:15,12:29,1.17,4.68
Electric usage,2024-10-11,12:30,12:44,0.87,3.47
Electric usage,2024-10-11,12:45,12:59,0.90,3.59
Electric usage,2024-10-11,13:00,13:14,0.90,3.59
Electric usage,2024-10-11,13:15,13:29,0.89,3.55
Electric usage,2024-10-11,13:30,13:44,0.87,3.48
Electric usage,2024-10-11,13:45,13:59,0.84,3.36
Electric usage,2024-10-11,14:00,14:14,0.87,3.47
Electric usage,2024-10-11,14:15,14:29,1.23,4.93
Electric usage,2024-10-11,14:30,14:44,0.97,3.87
Electric usage,2024-10-11,14:45,14:59,0.92,3.66
Electric usage,2024-10-11,15:00,15:14,0.85,3.40
Electric usage,2024-10-11,15:15,15:29,0.89,3.55
Electric usage,2024-10-11,15:30,15:44,0.87,3.49
Electric usage,2024-10-11,15:45,15:59,1.24,4.95
Electric usage,2024-10-11,16:00,16:14,1.08,4.31
Electric usage,2024-10-11,16:15,16:29,1.05,4.20
Electric usage,2024-10-11,16:30,16:44,1.10,4.41
Electric usage,2024-10-11,16:45,16:59,0.95,3.78
Electric usage,2024-10-11,17:00,17:14,1.24,4.95
Electric usage,2024-10-11,17:15,17:29,1.09,4.37
Electric usage,2024-10-11,17:30,17:44,1.01,4.04
Electric usage,2024-10-11,17:45,17:59,0.93,3.72
Electric usage,2024-10-11,18:00,18:14,0.81,3.25
Electric usage,2024-10-11,18:15,18:29,0.78,3.12
Electric usage,2024-10-11,18:30,18:44,0.77,3.10
Electric usage,2024-10-11,18:45,18:59,0.89,3.56
Electric usage,2024-10-11,19:00,19:14,0.96,3.83
Electric usage,2024-10-11,19:15,19:29,1.01,4.04
Electric usage,2024-10-11,19:30,19:44,0.82,3.26
Electric usage,2024-10-11,19:45,19:59,0.81,3.25
Electric usage,2024-10-11,20:00,20:14,0.82,3.26
Electric usage,2024-10-11,20:15,20:29,0.88,3.51
Electric usage,2024-10-11,20:30,20:44,1.18,4.72
Electric usage,2024-10-11,20:45,20:59,0.74,2.97
Electric usage,2024-10-11,21:00,21:14,0.70,2.80
Electric usage,2024-10-11,21:15,21:29,0.65,2.62
Electric usage,2024-10-11,21:30,21:44,0.80,3.19
Electric usage,2024-10-11,21:45,21:59,0.82,3.30
Electric usage,2024-10-11,22:00,22:14,0.81,3.24
Electric usage,2024-10-11,22:15,22:29,0.84,3.36
Electric usage,2024-10-11,22:30,22:44,0.83,3.33
Electric usage,2024-10-11,22:45,22:59,0.77,3.09
Electric usage,2024-10-11,23:00,23:14,0.74,2.96
Electric usage,2024-10-11,23:15,23:29,0.77,3.09
Electric usage,2024-10-11,23:30,23:44,0.80,3.20
Electric usage,2024-10-11,23:45,23:59,0.77,3.09
Electric usage,2024-10-12,00:00,00:14,0.76,3.05
Electric usage,2024-10-12,00:15,00:29,0.81,3.26
Electric usage,2024-10-12,00:30,00:44,0.73,2.91
Electric usage,2024-10-12,00:45,00:59,0.73,2.91
Electric usage,2024-10-12,01:00,01:14,0.79,3.16
Electric usage,2024-10-12,01:15,01:29,0.75,2.98
Electric usage,2024-10-12,01:30,01:44,0.81,3.22
Electric usage,2024-10-12,01:45,01:59,0.80,3.19
Electric usage,2024-10-12,02:00,02:14,0.75,2.99
Electric usage,2024-10-12,02:15,02:29,0.73,2.92
Electric usage,2024-10-12,02:30,02:44,0.74,2.95
Electric usage,2024-10-12,02:45,02:59,0.79,3.14
Electric usage,2024-10-12,03:00,03:14,0.84,3.36
Electric usage,2024-10-12,03:15,03:29,0.78,3.14
Electric usage,2024-10-12,03:30,03:44,0.79,3.16
Electric usage,2024-10-12,03:45,03:59,0.79,3.16
Electric usage,2024-10-12,04:00,04:14,0.73,2.91
Electric usage,2024-10-12,04:15,04:29,0.78,3.12
Electric usage,2024-10-12,04:30,04:44,0.78,3.14
Electric usage,2024-10-12,04:45,04:59,0.87,3.47
Electric usage,2024-10-12,05:00,05:14,0.77,3.06
Electric usage,2024-10-12,05:15,05:29,0.77,3.08
Electric usage,2024-10-12,05:30,05:44,1.20,4.80
Electric usage,2024-10-12,05:45,05:59,0.78,3.12
Electric usage,2024-10-12,06:00,06:14,0.73,2.92
Electric usage,2024-10-12,06:15,06:29,0.74,2.96
Electric usage,2024-10-12,06:30,06:44,0.74,2.98
Electric usage,2024-10-12,06:45,06:59,0.78,3.12
Electric usage,2024-10-12,07:00,07:14,0.79,3.15
Electric usage,2024-10-12,07:15,07:29,0.78,3.10
Electric usage,2024-10-12,07:30,07:44,0.86,3.42
Electric usage,2024-10-12,07:45,07:59,0.78,3.12
Electric usage,2024-10-12,08:00,08:14,0.76,3.03
Electric usage,2024-10-12,08:15,08:29,0.74,2.96
Electric usage,2024-10-12,08:30,08:44,0.70,2.79
Electric usage,2024-10-12,08:45,08:59,0.71,2.86
Electric usage,2024-10-12,09:00,09:14,0.73,2.94
Electric usage,2024-10-12,09:15,09:29,0.73,2.91
Electric usage,2024-10-12,09:30,09:44,0.77,3.06
Electric usage,2024-10-12,09:45,09:59,0.72,2.87
Electric usage,2024-10-12,10:00,10:14,0.72,2.89
Electric usage,2024-10-12,10:15,10:29,0.87,3.48
Electric usage,2024-10-12,10:30,10:44,0.88,3.53
Electric usage,2024-10-12,10:45,10:59,0.85,3.38
Electric usage,2024-10-12,11:00,11:14,0.73,2.91
Electric usage,2024-10-12,11:15,11:29,0.73,2.91
Electric usage,2024-10-12,11:30,11:44,0.70,2.79
Electric usage,2024-10-12,11:45,11:59,0.71,2.83
Electric usage,2024-10-12,12:00,12:14,0.81,3.23
Electric usage,2024-10-12,12:15,12:29,0.85,3.40
Electric usage,2024-10-12,12:30,12:44,0.75,3.01
Electric usage,2024-10-12,12:45,12:59,0.78,3.13
Electric usage,2024-10-12,13:00,13:14,0.76,3.04
Electric usage,2024-10-12,13:15,13:29,0.73,2.94
Electric usage,2024-10-12,13:30,13:44,0.76,3.04
Electric usage,2024-10-12,13:45,13:59,0.83,3.31
Electric usage,2024-10-12,14:00,14:14,0.84,3.37
Electric usage,2024-10-12,14:15,14:29,0.99,3.95
Electric usage,2024-10-12,14:30,14:44,1.00,3.98
Electric usage,2024-10-12,14:45,14:59,0.76,3.04
Electric usage,2024-10-12,15:00,15:14,0.75,3.00
Electric usage,2024-10-12,15:15,15:29,0.73,2.92
Electric usage,2024-10-12,15:30,15:44,0.74,2.94
Electric usage,2024-10-12,15:45,15:59,0.89,3.55
Electric usage,2024-10-12,16:00,16:14,0.97,3.86
Electric usage,2024-10-12,16:15,16:29,0.74,2.96
Electric usage,2024-10-12,16:30,16:44,0.77,3.07
Electric usage,2024-10-12,16:45,16:59,0.79,3.16
Electric usage,2024-10-12,17:00,17:14,0.72,2.88
Electric usage,2024-10-12,17:15,17:29,0.74,2.98
Electric usage,2024-10-12,17:30,17:44,1.27,5.06
Electric usage,2024-10-12,17:45,17:59,0.74,2.95
Electric usage,2024-10-12,18:00,18:14,0.76,3.02
Electric usage,2024-10-12,18:15,18:29,0.70,2.79
Electric usage,2024-10-12,18:30,18:44,0.62,2.50
Electric usage,2024-10-12,18:45,18:59,0.66,2.62
Electric usage,2024-10-12,19:00,19:14,0.62,2.46
Electric usage,2024-10-12,19:15,19:29,0.66,2.62
Electric usage,2024-10-12,19:30,19:44,0.65,2.59
Electric usage,2024-10-12,19:45,19:59,0.57,2.28
Electric usage,2024-10-12,20:00,20:14,0.68,2.71
Electric usage,2024-10-12,20:15,20:29,0.65,2.58
Electric usage,2024-10-12,20:30,20:44,0.67,2.70
Electric usage,2024-10-12,20:45,20:59,0.68,2.73
Electric usage,2024-10-12,21:00,21:14,0.68,2.73
Electric usage,2024-10-12,21:15,21:29,0.67,2.68
Electric usage,2024-10-12,21:30,21:44,0.67,2.68
Electric usage,2024-10-12,21:45,21:59,0.65,2.60
Electric usage,2024-10-12,22:00,22:14,0.70,2.78
Electric usage,2024-10-12,22:15,22:29,1.04,4.16
Electric usage,2024-10-12,22:30,22:44,0.72,2.86
Electric usage,2024-10-12,22:45,22:59,0.68,2.71
Electric usage,2024-10-12,23:00,23:14,0.60,2.39
Electric usage,2024-10-12,23:15,23:29,0.67,2.66
Electric usage,2024-10-12,23:30,23:44,0.69,2.77
Electric usage,2024-10-12,23:45,23:59,0.69,2.78
Electric usage,2024-10-13,00:00,00:14,0.71,2.84
Electric usage,2024-10-13,00:15,00:29,0.67,2.70
Electric usage,2024-10-13,00:30,00:44,0.65,2.61
Electric usage,2024-10-13,00:45,00:59,0.62,2.48
Electric usage,2024-10-13,01:00,01:14,0.65,2.60
Electric usage,2024-10-13,01:15,01:29,0.75,2.99
Electric usage,2024-10-13,01:30,01:44,0.71,2.85
Electric usage,2024-10-13,01:45,01:59,0.74,2.95
Electric usage,2024-10-13,02:00,02:14,0.73,2.92
Electric usage,2024-10-13,02:15,02:29,0.62,2.46
Electric usage,2024-10-13,02:30,02:44,0.71,2.84
Electric usage,2024-10-13,02:45,02:59,0.71,2.85
Electric usage,2024-10-13,03:00,03:14,0.64,2.57
Electric usage,2024-10-13,03:15,03:29,0.72,2.87
Electric usage,2024-10-13,03:30,03:44,0.69,2.75
Electric usage,2024-10-13,03:45,03:59,0.62,2.49
Electric usage,2024-10-13,04:00,04:14,0.66,2.65
Electric usage,2024-10-13,04:15,04:29,0.70,2.79
Electric usage,2024-10-13,04:30,04:44,0.70,2.78
Electric usage,2024-10-13,04:45,04:59,0.68,2.72
Electric usage,2024-10-13,05:00,05:14,0.68,2.71
Electric usage,2024-10-13,05:15,05:29,0.67,2.68
Electric usage,2024-10-13,05:30,05:44,0.67,2.68
Electric usage,2024-10-13,05:45,05:59,0.65,2.59
Electric usage,2024-10-13,06:00,06:14,0.65,2.59
Electric usage,2024-10-13,06:15,06:29,0.76,3.02
Electric usage,2024-10-13,06:30,06:44,0.76,3.03
Electric usage,2024-10-13,06:45,06:59,0.84,3.34
Electric usage,2024-10-13,07:00,07:14,1.07,4.26
Electric usage,2024-10-13,07:15,07:29,0.63,2.50
Electric usage,2024-10-13,07:30,07:44,0.68,2.71
Electric usage,2024-10-13,07:45,07:59,0.72,2.87
Electric usage,2024-10-13,08:00,08:14,0.66,2.66
Electric usage,2024-10-13,08:15,08:29,0.70,2.80
Electric usage,2024-10-13,08:30,08:44,0.75,2.98
Electric usage,2024-10-13,08:45,08:59,0.64,2.54
Electric usage,2024-10-13,09:00,09:14,0.66,2.62
Electric usage,2024-10-13,09:15,09:29,0.74,2.97
Electric usage,2024-10-13,09:30,09:44,0.69,2.74
Electric usage,2024-10-13,09:45,09:59,0.70,2.80
Electric usage,2024-10-13,10:00,10:14,0.64,2.55
Electric usage,2024-10-13,10:15,10:29,0.65,2.58
Electric usage,2024-10-13,10:30,10:44,0.64,2.57
Electric usage,2024-10-13,10:45,10:59,0.69,2.74
Electric usage,2024-10-13,11:00,11:14,0.75,2.99
Electric usage,2024-10-13,11:15,11:29,0.66,2.64
Electric usage,2024-10-13,11:30,11:44,0.65,2.60
Electric usage,2024-10-13,11:45,11:59,0.64,2.57
Electric usage,2024-10-13,12:00,12:14,0.64,2.58
Electric usage,2024-10-13,12:15,12:29,0.66,2.64
Electric usage,2024-10-13,12:30,12:44,0.69,2.77
Electric usage,2024-10-13,12:45,12:59,0.70,2.78
Electric usage,2024-10-13,13:00,13:14,0.67,2.70
Electric usage,2024-10-13,13:15,13:29,0.63,2.50
Electric usage,2024-10-13,13:30,13:44,0.67,2.69
Electric usage,2024-10-13,13:45,13:59,0.63,2.53
Electric usage,2024-10-13,14:00,14:14,0.67,2.70
Electric usage,2024-10-13,14:15,14:29,0.68,2.72
Electric usage,2024-10-13,14:30,14:44,0.65,2.59
Electric usage,2024-10-13,14:45,14:59,0.66,2.63
Electric usage,2024-10-13,15:00,15:14,0.67,2.69
Electric usage,2024-10-13,15:15,15:29,0.71,2.82
Electric usage,2024-10-13,15:30,15:44,0.75,3.02
Electric usage,2024-10-13,15:45,15:59,0.68,2.70
Electric usage,2024-10-13,16:00,16:14,0.65,2.62
Electric usage,2024-10-13,16:15,16:29,0.65,2.62
Electric usage,2024-10-13,16:30,16:44,0.63,2.52
Electric usage,2024-10-13,16:45,16:59,0.71,2.85
Electric usage,2024-10-13,17:00,17:14,0.66,2.64
Electric usage,2024-10-13,17:15,17:29,0.63,2.50
Electric usage,2024-10-13,17:30,17:44,0.64,2.57
Electric usage,2024-10-13,17:45,17:59,0.60,2.41
Electric usage,2024-10-13,18:00,18:14,0.67,2.67
Electric usage,2024-10-13,18:15,18:29,0.65,2.58
Electric usage,2024-10-13,18:30,18:44,0.66,2.63
Electric usage,2024-10-13,18:45,18:59,0.71,2.82
Electric usage,2024-10-13,19:00,19:14,0.61,2.44
Electric usage,2024-10-13,19:15,19:29,1.08,4.32
Electric usage,2024-10-13,19:30,19:44,0.67,2.67
Electric usage,2024-10-13,19:45,19:59,0.61,2.44
Electric usage,2024-10-13,20:00,20:14,0.72,2.86
Electric usage,2024-10-13,20:15,20:29,0.75,2.99
Electric usage,2024-10-13,20:30,20:44,0.67,2.69
Electric usage,2024-10-13,20:45,20:59,0.65,2.60
Electric usage,2024-10-13,21:00,21:14,0.64,2.54
Electric usage,2024-10-13,21:15,21:29,0.68,2.72
Electric usage,2024-10-13,21:30,21:44,0.68,2.71
Electric usage,2024-10-13,21:45,21:59,0.69,2.76
Electric usage,2024-10-13,22:00,22:14,0.67,2.67
Electric usage,2024-10-13,22:15,22:29,0.64,2.56
Electric usage,2024-10-13,22:30,22:44,0.66,2.65
Electric usage,2024-10-13,22:45,22:59,0.74,2.96
Electric usage,2024-10-13,23:00,23:14,0.66,2.66
Electric usage,2024-10-13,23:15,23:29,0.81,3.25
